Animal #,Species,Primary Breed,Secondary Breed,Gender,Altered,Age in Months Intake,Age Group,Intake Condition,Intake Date,Intake Type,Intake Subtype,Reason,Agency Name,Outcome Date,Release Date,Outcome Type,Outcome Subtype,Outcome Reason,Outcome_Agency_Name
A43926857,Dog,American Blue Heeler,Mix,M,Yes,2.0,Baby,Normal,2/29/2020 11:31 AM,Owner/Guardian Surrender,For Adoption,Other,,3/20/2020 5:15 PM,3/20/2020 5:15 PM,Adoption,Adoption Center,,
A43956854,Cat,Domestic Shorthair,Mix,F,Yes,36.0,Adult,Normal,3/4/2020 5:59 PM,Owner/Guardian Surrender,For Adoption,Too Many Pets,,7/17/2020 4:56 PM,7/17/2020 4:56 PM,Adoption,Adoption Center,,
A43956863,Cat,Domestic Shorthair,Mix,F,Yes,5.0,Young,Normal,3/4/2020 5:59 PM,Owner/Guardian Surrender,For Adoption,Too Many Pets,,7/29/2020 12:19 PM,7/29/2020 12:19 PM,Adoption,Adoption Center,,
A43956887,Cat,Domestic Shorthair,Mix,F,Yes,5.0,Young,Normal,3/4/2020 5:59 PM,Owner/Guardian Surrender,For Adoption,Too Many Pets,,6/3/2020 3:08 PM,6/3/2020 3:08 PM,Adoption,Adoption Center,,
A43956890,Cat,Domestic Shorthair,Mix,F,Yes,5.0,Young,Normal,3/4/2020 5:59 PM,Owner/Guardian Surrender,For Adoption,Too Many Pets,,6/2/2020 12:37 PM,6/2/2020 12:37 PM,Adoption,Adoption Center,,
A43956900,Cat,Domestic Shorthair,Mix,M,No,0.0,Baby,Unweaned,3/4/2020 5:59 PM,Owner/Guardian Surrender,For Adoption,Too Many Pets,,3/18/2020 1:26 PM,,Died,Unknown,,
A43956906,Cat,Domestic Shorthair,Mix,M,Yes,0.0,Baby,Normal,3/4/2020 5:59 PM,Owner/Guardian Surrender,For Adoption,Too Many Pets,,6/9/2020 12:47 PM,6/9/2020 12:47 PM,Adoption,Adoption Center,,
A43956913,Cat,Domestic Shorthair,Mix,M,Yes,0.0,Baby,Unweaned,3/4/2020 5:59 PM,Owner/Guardian Surrender,For Adoption,Too Many Pets,,9/27/2020 2:10 PM,9/27/2020 2:10 PM,Adoption,Adoption Center,,
A43956918,Cat,Domestic Shorthair,Mix,F,Yes,0.0,Baby,Unweaned,3/4/2020 5:59 PM,Owner/Guardian Surrender,For Adoption,Too Many Pets,,6/9/2020 12:24 PM,6/9/2020 12:24 PM,Adoption,Adoption Center,,
A43956920,Cat,Domestic Shorthair,Mix,F,Yes,0.0,Baby,Unweaned,3/4/2020 5:59 PM,Owner/Guardian Surrender,For Adoption,Too Many Pets,,6/10/2020 2:28 PM,6/10/2020 2:28 PM,Adoption,Adoption Center,,
A43956926,Cat,Domestic Longhair,Mix,F,Yes,0.0,Baby,Unweaned,3/4/2020 5:59 PM,Owner/Guardian Surrender,For Adoption,Too Many Pets,,6/15/2020 1:29 PM,6/15/2020 1:29 PM,Adoption,Adoption Center,,
A43956927,Cat,Domestic Shorthair,Mix,M,Yes,0.0,Baby,Unweaned,3/4/2020 5:59 PM,Owner/Guardian Surrender,For Adoption,Too Many Pets,,8/27/2020 5:53 PM,8/27/2020 5:53 PM,Adoption,Adoption Center,,
A43959753,Cat,Domestic Shorthair,Mix,F,Yes,23.0,Adult,Normal,3/5/2020 10:44 AM,Stray,ACO / Police Drop Off,,,3/2/2021 11:44 AM,3/2/2021 11:44 AM,Transfer Out,For Adoption,For Adoption,Orphan Animal Rescue - OARS
A43962028,Cat,Domestic Shorthair,Mix,M,Yes,6.0,Young,Normal,3/5/2020 1:16 PM,Owner/Guardian Surrender,For Adoption,Health Issues/Human,,4/3/2020 7:06 PM,4/3/2020 7:06 PM,Adoption,Adoption Center,,
A43962079,Cat,Domestic Shorthair,Mix,M,Yes,6.0,Young,Normal,3/5/2020 1:16 PM,Owner/Guardian Surrender,For Adoption,Health Issues/Human,,3/14/2020 3:00 PM,3/14/2020 3:00 PM,Adoption,Adoption Center,,
A43972051,Dog,Shepherd,Australian Shepherd,M,Yes,2.0,Baby,Normal,3/6/2020 3:21 PM,Owner/Guardian Surrender,For Adoption,Other,,3/12/2020 2:36 PM,3/12/2020 2:36 PM,Transfer Out,To Specific Rescue,For Adoption,White Paws German Shepherd Rescue
A43972057,Dog,Shepherd,Australian Shepherd,M,Yes,2.0,Baby,Normal,3/6/2020 3:21 PM,Owner/Guardian Surrender,For Adoption,Other,,3/12/2020 2:36 PM,3/12/2020 2:36 PM,Transfer Out,To Specific Rescue,For Adoption,White Paws German Shepherd Rescue
A43972063,Dog,Shepherd,Australian Shepherd,M,Yes,2.0,Baby,Normal,3/6/2020 3:21 PM,Owner/Guardian Surrender,For Adoption,Other,,3/12/2020 2:36 PM,3/12/2020 2:36 PM,Transfer Out,To Specific Rescue,For Adoption,White Paws German Shepherd Rescue
A43972069,Dog,Shepherd,Australian Shepherd,M,Yes,2.0,Baby,Normal,3/6/2020 3:21 PM,Owner/Guardian Surrender,For Adoption,Other,,3/12/2020 2:36 PM,3/12/2020 2:36 PM,Transfer Out,To Specific Rescue,For Adoption,White Paws German Shepherd Rescue
A43972080,Dog,Shepherd,Australian Shepherd,F,Yes,2.0,Baby,Normal,3/6/2020 3:21 PM,Owner/Guardian Surrender,For Adoption,Other,,3/27/2020 12:05 PM,3/27/2020 12:05 PM,Transfer Out,To Specific Rescue,For Adoption,White Paws German Shepherd Rescue
A43972088,Dog,Shepherd,Australian Shepherd,F,Yes,2.0,Baby,Normal,3/6/2020 3:21 PM,Owner/Guardian Surrender,For Adoption,Other,,4/7/2020 11:09 AM,4/7/2020 11:09 AM,Adoption,Adoption Center,,
A44005143,Cat,Domestic Shorthair,Mix,F,Yes,60.0,Adult,Normal,3/11/2020 3:35 PM,Owner/Guardian Surrender,For Adoption,Moving,,11/16/2020 8:51 PM,11/16/2020 8:51 PM,Adoption,Adoption Center,,
A44005159,Cat,Domestic Shorthair,Mix,F,Yes,72.0,Adult,Normal,3/11/2020 3:35 PM,Owner/Guardian Surrender,For Adoption,Moving,,1/2/2021 2:54 PM,1/2/2021 2:54 PM,Adoption,Adoption Center,,
A44026601,Dog,Retriever,Mix,F,Yes,,Adult,Normal,3/13/2020 3:29 PM,Stray,ACO / Police Drop Off,,,3/14/2020 3:39 PM,3/14/2020 3:39 PM,Return to Owner/Guardian,Stray Reclaim,,
A44037071,Dog,Border Collie,Mix,M,No,1.0,Baby,Normal,3/17/2020 9:15 AM,Owner/Guardian Surrender,For Adoption,Other,,3/18/2020 5:11 PM,3/18/2020 5:11 PM,Transfer Out,For Adoption,For Adoption,Bichon and Little Buddies Rescue
A44037079,Dog,Border Collie,Mix,M,No,1.0,Baby,Normal,3/17/2020 9:15 AM,Owner/Guardian Surrender,For Adoption,Other,,3/18/2020 5:11 PM,3/18/2020 5:11 PM,Transfer Out,For Adoption,For Adoption,Bichon and Little Buddies Rescue
A44037084,Dog,Border Collie,Mix,M,No,1.0,Baby,Normal,3/17/2020 9:15 AM,Owner/Guardian Surrender,For Adoption,Other,,3/18/2020 5:11 PM,3/18/2020 5:11 PM,Transfer Out,For Adoption,For Adoption,Bichon and Little Buddies Rescue
A44037087,Dog,Border Collie,Mix,M,No,1.0,Baby,Normal,3/17/2020 9:15 AM,Owner/Guardian Surrender,For Adoption,Other,,3/18/2020 5:11 PM,3/18/2020 5:11 PM,Transfer Out,For Adoption,For Adoption,Bichon and Little Buddies Rescue
A44037088,Dog,Border Collie,Mix,F,No,1.0,Baby,Normal,3/17/2020 9:15 AM,Owner/Guardian Surrender,For Adoption,Other,,3/18/2020 5:11 PM,3/18/2020 5:11 PM,Transfer Out,For Adoption,For Adoption,Bichon and Little Buddies Rescue
A44037568,Dog,Shepherd,Australian Shepherd,F,Yes,0.0,Baby,Normal,3/17/2020 10:16 AM,Owner/Guardian Surrender,For Adoption,Other,,5/19/2020 11:15 AM,5/19/2020 11:15 AM,Adoption,Adoption Center,,
A44037575,Dog,Shepherd,Australian Shepherd,M,Yes,0.0,Baby,Normal,3/17/2020 10:16 AM,Owner/Guardian Surrender,For Adoption,Other,,6/3/2020 2:24 PM,6/3/2020 2:24 PM,Adoption,Adoption Center,,
A44037580,Dog,Shepherd,Australian Shepherd,M,Yes,0.0,Baby,Normal,3/17/2020 10:16 AM,Owner/Guardian Surrender,For Adoption,Other,,5/23/2020 2:42 PM,5/23/2020 2:42 PM,Adoption,Adoption Center,,
A44037588,Dog,Shepherd,Australian Shepherd,M,Yes,0.0,Baby,Normal,3/17/2020 10:16 AM,Owner/Guardian Surrender,For Adoption,Other,,6/16/2020 4:17 PM,6/16/2020 4:17 PM,Adoption,Adoption Center,,
A44037588,Dog,Shepherd,Australian Shepherd,M,Yes,7.0,Baby,Normal,9/23/2020 8:42 AM,Return,Beyond Exchange Period,Behavior Problem,,11/3/2020 6:50 PM,11/3/2020 6:50 PM,Adoption,Adoption Center,,
A44037591,Dog,Shepherd,Australian Shepherd,M,Yes,0.0,Baby,Normal,3/17/2020 10:16 AM,Owner/Guardian Surrender,For Adoption,Other,,4/20/2020 12:48 PM,4/20/2020 12:48 PM,Adoption,Adoption Center,,
A44037604,Dog,Shepherd,Australian Shepherd,M,Yes,0.0,Baby,Normal,3/17/2020 10:16 AM,Owner/Guardian Surrender,For Adoption,Other,,4/20/2020 1:34 PM,4/20/2020 1:34 PM,Adoption,Adoption Center,,
A44037618,Dog,Shepherd,Australian Shepherd,M,Yes,0.0,Baby,Normal,3/17/2020 10:16 AM,Owner/Guardian Surrender,For Adoption,Other,,4/30/2020 7:56 PM,4/30/2020 7:56 PM,Adoption,Adoption Center,,
A44062386,Dog,Pug,,M,Yes,23.0,Young,Normal,3/21/2020 6:44 PM,Owner/Guardian Surrender,For Adoption,Other,,4/22/2020 7:26 PM,4/22/2020 7:26 PM,Adoption,Adoption Center,,
A44062389,Dog,Australian Shepherd,Mix,M,Yes,35.0,Adult,Normal,3/21/2020 6:44 PM,Owner/Guardian Surrender,For Adoption,Other,,4/17/2020 11:21 AM,4/17/2020 11:21 AM,Adoption,Adoption Center,,
A45619462,Cat,Domestic Shorthair,Mix,F,No,12.0,Adult,Normal,9/28/2020 12:43 PM,Clinic,Vaccinations,,,9/28/2020 1:19 PM,9/28/2020 1:19 PM,Clinic Out,Vaccinations,,
A45619467,Cat,Domestic Shorthair,Mix,F,No,12.0,Adult,Normal,9/28/2020 12:43 PM,Clinic,Vaccinations,,,9/28/2020 1:19 PM,9/28/2020 1:19 PM,Clinic Out,Vaccinations,,
A45619480,Cat,Domestic Longhair,Mix,M,No,12.0,Adult,Normal,9/28/2020 12:43 PM,Clinic,Vaccinations,,,9/28/2020 1:19 PM,9/28/2020 1:19 PM,Clinic Out,Vaccinations,,
A45619507,Cat,Domestic Shorthair,Mix,M,No,12.0,Adult,Normal,9/28/2020 12:43 PM,Clinic,Vaccinations,,,9/28/2020 1:19 PM,9/28/2020 1:19 PM,Clinic Out,Vaccinations,,
A45619515,Cat,Domestic Shorthair,Mix,F,No,12.0,Adult,Normal,9/28/2020 12:43 PM,Clinic,Vaccinations,,,9/28/2020 1:19 PM,9/28/2020 1:19 PM,Clinic Out,Vaccinations,,
A45619523,Cat,Domestic Shorthair,Mix,F,Yes,36.0,Adult,Normal,9/28/2020 12:43 PM,Clinic,Vaccinations,,,9/28/2020 1:19 PM,9/28/2020 1:19 PM,Clinic Out,Vaccinations,,
A45620005,Dog,Pekingese,,M,Yes,108.0,Adult,Normal,9/28/2020 1:26 PM,Clinic,Vaccinations,,,9/28/2020 1:27 PM,9/28/2020 1:27 PM,Clinic Out,Vaccinations,,
A45620148,Cat,Domestic Shorthair,Mix,F,Yes,2.0,Baby,Normal,9/28/2020 1:33 PM,Clinic,Microchip,,,9/28/2020 1:39 PM,9/28/2020 1:39 PM,Clinic Out,Microchip,,
A45620187,Cat,Siamese,Mix,M,Yes,3.0,Baby,Normal,9/28/2020 1:33 PM,Clinic,Microchip,,,9/28/2020 1:39 PM,9/28/2020 1:39 PM,Clinic Out,Microchip,,
A45620385,Cat,Domestic Shorthair,Mix,M,Yes,3.0,Baby,Normal,9/28/2020 1:49 PM,Clinic,Vaccinations,,,9/28/2020 1:55 PM,9/28/2020 1:55 PM,Clinic Out,Microchip,,
A45620385,Cat,Domestic Shorthair,Mix,M,Yes,4.0,Baby,Normal,10/23/2020 1:33 PM,Clinic,Neuter,,,10/23/2020 1:35 PM,10/23/2020 1:35 PM,Clinic Out,Other,,
A45620819,Cat,Domestic Shorthair,Mix,F,No,6.0,Baby,Normal,9/28/2020 2:15 PM,Clinic,Vaccinations,,,9/29/2020 2:33 PM,9/29/2020 2:33 PM,Clinic Out,Microchip,,
A45620850,Cat,Domestic Shorthair,Mix,F,No,4.0,Baby,Normal,9/28/2020 2:15 PM,Clinic,Vaccinations,,,9/29/2020 2:33 PM,9/29/2020 2:33 PM,Clinic Out,Microchip,,
A45620862,Cat,Domestic Shorthair,Mix,F,No,4.0,Baby,Normal,9/28/2020 2:15 PM,Clinic,Vaccinations,,,9/29/2020 2:33 PM,9/29/2020 2:33 PM,Clinic Out,Microchip,,
A45621268,Dog,Pomeranian,,M,Yes,120.0,Senior,Normal,9/28/2020 2:42 PM,Clinic,Vaccinations,,,9/28/2020 3:03 PM,9/28/2020 3:03 PM,Clinic Out,Microchip,,
A45621293,Dog,Havanese,,F,Yes,120.0,Senior,Normal,9/28/2020 2:42 PM,Clinic,Vaccinations,,,9/28/2020 3:03 PM,9/28/2020 3:03 PM,Clinic Out,Microchip,,
A45621312,Dog,Havanese,,F,Yes,120.0,Senior,Normal,9/28/2020 2:42 PM,Clinic,Vaccinations,,,9/28/2020 3:03 PM,9/28/2020 3:03 PM,Clinic Out,Microchip,,
A45621872,Cat,Domestic Longhair,Mix,F,No,12.0,Young,Normal,9/28/2020 3:12 PM,Clinic,Microchip,,,9/28/2020 3:18 PM,9/28/2020 3:18 PM,Clinic Out,Microchip,,
A45622036,Dog,Boxer,Mix,F,Yes,24.0,Young,Normal,9/28/2020 3:22 PM,Clinic,Microchip,,,9/28/2020 3:28 PM,9/28/2020 3:28 PM,Clinic Out,Microchip,,
A45622036,Dog,Boxer,Mix,F,Yes,25.0,Young,Normal,11/13/2020 8:27 AM,Clinic,Spay,,,11/13/2020 8:29 AM,11/13/2020 8:29 AM,Clinic Out,Suture Removal,,
A45622189,Cat,Domestic Shorthair,Mix,F,No,3.0,Baby,Normal,9/28/2020 3:32 PM,Clinic,Vaccinations,,,9/28/2020 3:38 PM,9/28/2020 3:38 PM,Clinic Out,Vaccinations,,
A45622367,Dog,"Retriever, Labrador","Retriever, Golden",F,No,7.0,Baby,Normal,9/28/2020 3:45 PM,Clinic,Vaccinations,,,9/28/2020 3:51 PM,9/28/2020 3:51 PM,Clinic Out,Microchip,,
A45622491,Dog,American Blue Heeler,Shepherd,M,No,6.0,Baby,Normal,9/28/2020 3:55 PM,Clinic,Vaccinations,,,9/28/2020 4:02 PM,9/28/2020 4:02 PM,Clinic Out,Microchip,,
A45622654,Cat,Domestic Shorthair,Mix,M,Yes,5.0,Baby,Normal,9/28/2020 4:07 PM,Clinic,Microchip,,,9/28/2020 4:23 PM,9/28/2020 4:23 PM,Clinic Out,Microchip,,
A45622665,Cat,Domestic Shorthair,Mix,M,Yes,5.0,Baby,Normal,9/28/2020 4:07 PM,Clinic,Microchip,,,9/28/2020 4:23 PM,9/28/2020 4:23 PM,Clinic Out,Microchip,,
A45626670,Cat,Domestic Shorthair,Mix,F,Yes,72.0,Adult,Normal,9/29/2020 11:05 AM,Clinic,Vaccinations,,,9/29/2020 11:08 AM,9/29/2020 11:08 AM,Clinic Out,Microchip,,
A45626788,Dog,"Poodle, Standard",,F,No,24.0,Adult,Normal,9/29/2020 11:11 AM,Clinic,Vaccinations,,,9/29/2020 11:20 AM,9/29/2020 11:20 AM,Clinic Out,Vaccinations,,
A45626899,Dog,Bichon Frise,,M,Yes,84.0,Adult,Normal,9/29/2020 11:17 AM,Clinic,Vaccinations,,,9/29/2020 11:20 AM,9/29/2020 11:20 AM,Clinic Out,Vaccinations,,
A45627076,Dog,"Terrier, Yorkshire","Poodle, Miniature",F,No,12.0,Adult,Normal,9/29/2020 11:42 AM,Clinic,Microchip,,,9/29/2020 11:43 AM,9/29/2020 11:43 AM,Clinic Out,Microchip,,
A45627112,Dog,Hound,"Terrier, American Staffordshire",F,Yes,96.0,Adult,Normal,9/29/2020 11:42 AM,Clinic,Microchip,,,9/29/2020 11:43 AM,9/29/2020 11:43 AM,Clinic Out,Microchip,,
A45627448,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,F,Yes,6.0,Baby,Normal,9/29/2020 11:50 AM,Clinic,Vaccinations,,,9/29/2020 11:55 AM,9/29/2020 11:55 AM,Clinic Out,Vaccinations,,
A45627884,Cat,Domestic Shorthair,Mix,F,Yes,23.0,Adult,Normal,9/26/2020 12:18 PM,Clinic,Vaccinations,,,9/29/2020 12:39 PM,9/29/2020 12:39 PM,Clinic Out,Vaccinations,,
A45627907,Cat,Domestic Shorthair,Mix,F,Yes,23.0,Adult,Normal,9/26/2020 12:18 PM,Clinic,Vaccinations,,,9/29/2020 12:39 PM,9/29/2020 12:39 PM,Clinic Out,Vaccinations,,
A45628423,Cat,Domestic Shorthair,Mix,F,Yes,36.0,Adult,Normal,9/29/2020 12:47 PM,Clinic,Microchip,,,9/29/2020 1:00 PM,9/29/2020 1:00 PM,Clinic Out,Microchip,,
A45628443,Cat,Domestic Shorthair,Mix,M,Yes,84.0,Adult,Normal,9/29/2020 12:47 PM,Clinic,Microchip,,,9/29/2020 1:00 PM,9/29/2020 1:00 PM,Clinic Out,Microchip,,
A45628905,Dog,"Retriever, Labrador",Chow Chow,F,Yes,77.0,Adult,Normal,9/29/2020 1:09 PM,Clinic,Vaccinations,,,9/29/2020 1:27 PM,9/29/2020 1:27 PM,Clinic Out,Vaccinations,,
A45628951,Dog,Siberian Husky,,F,Yes,29.0,Young,Normal,9/29/2020 1:09 PM,Clinic,Vaccinations,,,9/29/2020 1:27 PM,9/29/2020 1:27 PM,Clinic Out,Vaccinations,,
A45629324,Dog,Beagle,,F,No,6.0,Baby,Normal,9/29/2020 1:33 PM,Clinic,Vaccinations,,,9/29/2020 1:48 PM,9/29/2020 1:48 PM,Clinic Out,Microchip,,
A45629360,Dog,Beagle,,F,Yes,17.0,Young,Normal,9/29/2020 1:33 PM,Clinic,Vaccinations,,,9/29/2020 1:48 PM,9/29/2020 1:48 PM,Clinic Out,Microchip,,
A45629676,Dog,Beagle,,F,Yes,17.0,Young,Normal,9/29/2020 1:55 PM,Clinic,Microchip,,,9/29/2020 2:11 PM,9/29/2020 2:11 PM,Clinic Out,Microchip,,
A45629694,Dog,Border Collie,,F,Yes,96.0,Adult,Normal,9/29/2020 1:55 PM,Clinic,Microchip,,,9/29/2020 2:11 PM,9/29/2020 2:11 PM,Clinic Out,Microchip,,
A45630131,Dog,Saint Bernard,,F,No,11.0,Baby,Normal,9/29/2020 2:21 PM,Clinic,Microchip,,,9/29/2020 2:29 PM,9/29/2020 2:29 PM,Clinic Out,Microchip,,
A45630487,Dog,German Shepherd,,F,Yes,120.0,Senior,Normal,9/29/2020 2:39 PM,Owner/Guardian Surrender,For Adoption,Time - Not Enough,,3/6/2021 2:02 PM,3/6/2021 2:02 PM,Adoption,Adoption Center,,
A45630499,Dog,German Shepherd,,F,Yes,120.0,Senior,Normal,9/29/2020 2:39 PM,Owner/Guardian Surrender,For Adoption,Time - Not Enough,,3/6/2021 2:02 PM,3/6/2021 2:02 PM,Adoption,Adoption Center,,
A45635204,Cat,Domestic Shorthair,Mix,U,No,2.0,Young,Normal,9/29/2020 10:18 AM,Stray,Abandoned,,,10/6/2020 3:18 PM,,Died,Ill,,
A45645982,Cat,Domestic Shorthair,Mix,F,Yes,136.0,Senior,Normal,10/1/2020 12:31 PM,Owner/Guardian Surrender,For Adoption,Allergies,,1/2/2021 2:44 PM,1/2/2021 2:44 PM,Adoption,Adoption Center,,
A45818874,Dog,"Retriever, Labrador",Mix,M,Yes,17.0,Young,Normal,10/3/2020 2:26 PM,Stray,ACO / Police Drop Off,,,10/10/2020 1:50 PM,10/10/2020 1:50 PM,Return to Owner/Guardian,Stray Reclaim,,
A45818874,Dog,"Retriever, Labrador",Mix,M,Yes,19.0,Young,Normal,11/20/2020 7:27 AM,Owner/Guardian Surrender,For Adoption,Time - Not Enough,,12/18/2020 4:44 PM,12/18/2020 4:44 PM,Adoption,Adoption Center,,
A45866722,Guinea Pig,Abyssinian (long whirls),,F,No,32.0,Adult,Normal,10/8/2020 3:05 PM,Owner/Guardian Surrender,For Adoption,Moving,,11/2/2020 11:02 AM,11/2/2020 11:02 AM,Adoption,Adoption Center,,
A45866725,Guinea Pig,Abyssinian (long whirls),,F,No,32.0,Adult,Normal,10/8/2020 3:05 PM,Owner/Guardian Surrender,For Adoption,Moving,,11/2/2020 11:02 AM,11/2/2020 11:02 AM,Adoption,Adoption Center,,
A45869495,Dog,American Blue Heeler,English Shepherd,F,Yes,1.0,Baby,Normal,10/11/2020 1:28 PM,Owner/Guardian Surrender,For Adoption,Other,,12/9/2020 7:18 PM,12/9/2020 7:18 PM,Adoption,Adoption Center,,
A45869504,Dog,American Blue Heeler,English Shepherd,F,Yes,1.0,Baby,Normal,10/11/2020 1:28 PM,Owner/Guardian Surrender,For Adoption,Other,,11/27/2020 8:11 PM,11/27/2020 8:11 PM,Adoption,Adoption Center,,
A45869506,Dog,American Blue Heeler,English Shepherd,F,Yes,1.0,Baby,Normal,10/11/2020 1:28 PM,Owner/Guardian Surrender,For Adoption,Other,,12/18/2020 10:38 PM,12/18/2020 10:38 PM,Adoption,Adoption Center,,
A45869511,Dog,American Blue Heeler,English Shepherd,M,Yes,1.0,Baby,Normal,10/11/2020 1:28 PM,Owner/Guardian Surrender,For Adoption,Other,,11/27/2020 8:57 PM,11/27/2020 8:57 PM,Adoption,Adoption Center,,
A45879043,Cat,Domestic Shorthair,Mix,F,Yes,95.0,Adult,Sick,10/13/2020 9:01 AM,Owner/Guardian Surrender,For Adoption,Found/Can't Keep,,10/23/2020 3:38 PM,10/23/2020 3:38 PM,Transfer Out,To Specific Rescue,For Adoption,Oshkosh Area Humane Society
A45915058,Dog,American Blue Heeler,Mix,M,Yes,9.0,Young,Normal,10/17/2020 4:04 PM,Owner/Guardian Surrender,For Adoption,Other,,12/4/2020 6:51 PM,12/4/2020 6:51 PM,Adoption,Adoption Center,,
A45915081,Dog,Australian Shepherd,Terrier,F,Yes,0.0,Baby,Normal,10/17/2020 4:08 PM,Owner/Guardian Surrender,For Adoption,Other,,1/18/2021 9:45 AM,1/18/2021 9:45 AM,Adoption,Adoption Center,,
A45915086,Dog,Australian Shepherd,Terrier,F,Yes,0.0,Baby,Normal,10/17/2020 4:08 PM,Owner/Guardian Surrender,For Adoption,Other,,12/14/2020 8:59 PM,12/14/2020 8:59 PM,Adoption,Adoption Center,,
A45915089,Dog,Australian Shepherd,Terrier,M,Yes,0.0,Baby,Normal,10/17/2020 4:08 PM,Owner/Guardian Surrender,For Adoption,Other,,12/14/2020 9:09 PM,12/14/2020 9:09 PM,Adoption,Adoption Center,,
A45915092,Dog,Australian Shepherd,Terrier,M,Yes,0.0,Baby,Normal,10/17/2020 4:08 PM,Owner/Guardian Surrender,For Adoption,Other,,1/28/2021 4:10 PM,1/28/2021 4:10 PM,Adoption,Adoption Center,,
A45927442,Cat,Domestic Shorthair,Mix,M,Yes,2.0,Young,Normal,10/19/2020 8:25 AM,Stray,ACO / Police Drop Off,,,1/17/2021 6:43 PM,1/17/2021 6:43 PM,Adoption,Adoption Center,,
A45927453,Cat,Domestic Shorthair,Mix,F,Yes,2.0,Young,Normal,10/19/2020 8:25 AM,Stray,ACO / Police Drop Off,,,1/6/2021 5:14 PM,1/6/2021 5:14 PM,Adoption,Adoption Center,,
A45927457,Cat,Domestic Shorthair,Mix,M,Yes,2.0,Young,Normal,10/19/2020 8:25 AM,Stray,ACO / Police Drop Off,,,2/23/2021 9:29 PM,2/23/2021 9:29 PM,Adoption,Adoption Center,,
A45927462,Cat,Domestic Shorthair,Mix,F,Yes,2.0,Young,Normal,10/19/2020 8:25 AM,Stray,ACO / Police Drop Off,,,1/17/2021 6:43 PM,1/17/2021 6:43 PM,Adoption,Adoption Center,,
A45927557,Dog,"Chihuahua, Long Coat",Mix,M,Yes,23.0,Adult,Normal,10/19/2020 8:39 AM,Owner/Guardian Surrender,For Adoption,Health Issues/Human,,11/16/2020 7:43 PM,11/16/2020 7:43 PM,Adoption,Adoption Center,,
A45954228,Dog,"Retriever, Labrador",Mix,F,Yes,30.0,Adult,Normal,10/23/2020 10:12 AM,Clinic,Spay,,,10/23/2020 10:21 AM,10/23/2020 10:21 AM,Clinic Out,Microchip,,
A45954228,Dog,"Retriever, Labrador",Mix,F,Yes,30.0,Adult,Normal,10/23/2020 10:41 AM,Clinic,Microchip,,,10/23/2020 10:43 AM,10/23/2020 10:43 AM,Clinic Out,Microchip,,
A45954345,Dog,"Retriever, Labrador",Mix,F,Yes,5.0,Young,Normal,10/23/2020 10:23 AM,Clinic,Spay,,,10/23/2020 10:48 AM,10/23/2020 10:48 AM,Clinic Out,Microchip,,
A45954701,Cat,Domestic Shorthair,Mix,M,Yes,24.0,Adult,Normal,10/23/2020 10:54 AM,Clinic,Neuter,,,10/23/2020 10:57 AM,10/23/2020 10:57 AM,Clinic Out,Vaccinations,,
A45956083,Cat,Domestic Shorthair,Mix,F,Yes,,Young,Normal,10/23/2020 12:25 PM,Clinic,Spay,,,10/23/2020 12:27 PM,10/23/2020 12:27 PM,Clinic Out,Other,,
A45956147,Cat,Domestic Shorthair,Mix,M,Yes,,Young,Normal,10/23/2020 12:29 PM,Clinic,Neuter,,,10/23/2020 12:30 PM,10/23/2020 12:30 PM,Clinic Out,Other,,
A44062393,Dog,"Collie, Rough",Mix,M,Yes,10.0,Adult,Normal,3/21/2020 6:44 PM,Owner/Guardian Surrender,For Adoption,Other,,5/15/2020 12:14 PM,5/15/2020 12:14 PM,Adoption,Adoption Center,,
A44062395,Dog,"Collie, Rough",Mix,F,No,10.0,Young,Normal,3/21/2020 6:44 PM,Owner/Guardian Surrender,For Adoption,Other,,4/2/2020 10:55 AM,4/2/2020 10:55 AM,Transfer Out,To Specific Rescue,For Adoption,Minnesota Wisconsin Collie Rescue
A44062398,Dog,American Blue Heeler,Mix,M,Yes,1.0,Baby,Normal,3/21/2020 6:44 PM,Owner/Guardian Surrender,For Adoption,Other,,4/20/2020 1:16 PM,4/20/2020 1:16 PM,Adoption,Adoption Center,,
A44062400,Dog,American Blue Heeler,Mix,F,Yes,1.0,Baby,Normal,3/21/2020 6:44 PM,Owner/Guardian Surrender,For Adoption,Other,,4/29/2020 6:07 PM,4/29/2020 6:07 PM,Adoption,Adoption Center,,
A44062403,Dog,American Blue Heeler,Mix,F,Yes,1.0,Baby,Normal,3/21/2020 6:44 PM,Owner/Guardian Surrender,For Adoption,Other,,4/18/2020 4:06 PM,4/18/2020 4:06 PM,Adoption,Adoption Center,,
A44062404,Dog,American Blue Heeler,Mix,F,Yes,1.0,Baby,Normal,3/21/2020 6:44 PM,Owner/Guardian Surrender,For Adoption,Other,,4/22/2020 12:25 PM,4/22/2020 12:25 PM,Adoption,Adoption Center,,
A44062414,Cat,Domestic Shorthair,Mix,M,Yes,3.0,Young,Normal,3/21/2020 6:57 PM,Owner/Guardian Surrender,For Adoption,Other,,4/16/2020 9:31 PM,4/16/2020 9:31 PM,Adoption,Other Offsite,,
