Animal #,Species,Primary Breed,Secondary Breed,Gender,Altered,Age in Months Intake,Age Group,Intake Condition,Intake Date,Intake Type,Intake Subtype,Reason,Agency Name,Outcome Date,Release Date,Outcome Type,Outcome Subtype,Outcome Reason,Outcome_Agency_Name
A40046964,Cat,Domestic Shorthair,Mix,M,Yes,6.0,Young,Normal,10/30/2018 9:26 AM,Owner/Guardian Surrender,For Adoption,Found/Can't Keep,,3/8/2019 1:51 PM,3/8/2019 1:51 PM,Adoption,Adoption Center,,
A40081880,Cat,Domestic Shorthair,Mix,M,Yes,7.0,Young,Normal,11/2/2018 5:05 PM,Stray,Public Drop Off,,,12/5/2018 6:25 PM,12/5/2018 6:25 PM,Adoption,Adoption Center,,
A40087787,Cat,Domestic Medium Hair,Mix,M,Yes,17.0,Adult,Normal,11/3/2018 4:58 PM,Owner/Guardian Surrender,For Adoption,Other,,1/12/2019 2:34 PM,1/12/2019 2:34 PM,Adoption,Adoption Center,,
A40089884,Cat,Domestic Shorthair,Mix,M,Yes,23.0,Adult,Normal,11/4/2018 12:30 PM,Stray,ACO / Police Drop Off,,,12/8/2018 1:48 PM,12/8/2018 1:48 PM,Adoption,Adoption Center,,
A40090359,Dog,"Terrier, Yorkshire",Bichon Frise,F,Yes,2.0,Baby,Normal,11/4/2018 1:37 PM,Owner/Guardian Surrender,For Adoption,Other,,2/11/2019 1:44 PM,2/11/2019 1:44 PM,Adoption,Adoption Center,,
A40131908,Dog,Beagle,Mix,M,Yes,17.0,Adult,Normal,11/8/2018 9:55 AM,Owner/Guardian Surrender,For Adoption,Other,,11/23/2018 2:34 PM,11/23/2018 2:34 PM,Adoption,Adoption Center,,
A40131908,Dog,Beagle,Mix,M,Yes,18.0,Adult,Normal,11/23/2018 3:07 PM,Clinic,Microchip,,,11/23/2018 3:08 PM,11/23/2018 3:08 PM,Clinic Out,Microchip,,
A40131918,Dog,Beagle,Mix,M,Yes,17.0,Adult,Normal,11/8/2018 9:55 AM,Owner/Guardian Surrender,For Adoption,Other,,1/13/2019 12:55 PM,1/13/2019 12:55 PM,Adoption,Adoption Center,,
A40133407,Cat,Domestic Shorthair,Mix,M,Yes,4.0,Young,Normal,11/9/2018 11:46 AM,Owner/Guardian Surrender,For Adoption,Other,,4/6/2019 1:15 PM,4/6/2019 1:15 PM,Adoption,Adoption Center,,
A40138748,Cat,Domestic Shorthair,Mix,F,No,,Adult,Feral,11/9/2018 6:33 PM,Stray,ACO / Police Drop Off,,,11/9/2018 6:38 PM,,Euthanasia,Behavior,,
A40146593,Cat,Domestic Shorthair,Mix,M,Yes,2.0,Baby,Normal,11/11/2018 1:49 PM,Owner/Guardian Surrender,For Adoption,Can't find homes for litter,,12/2/2019 1:40 PM,12/2/2019 1:40 PM,Adoption,Adoption Center,,
A40146608,Cat,Domestic Shorthair,Mix,M,Yes,2.0,Baby,Normal,11/11/2018 1:52 PM,Owner/Guardian Surrender,For Adoption,Can't find homes for litter,,12/2/2019 1:40 PM,12/2/2019 1:40 PM,Adoption,Adoption Center,,
A40146614,Cat,Domestic Shorthair,Mix,M,No,,Baby,Normal,11/11/2018 1:52 PM,Owner/Guardian Surrender,For Adoption,Can't find homes for litter,,12/26/2018 6:01 PM,,Euthanasia,Congenital Defect,,
A40146620,Cat,Domestic Shorthair,Mix,F,No,,Baby,Normal,11/11/2018 1:52 PM,Owner/Guardian Surrender,For Adoption,Can't find homes for litter,,11/23/2018 2:16 PM,,Died,Unknown,,
A40146626,Cat,Domestic Shorthair,Mix,F,No,,Baby,Normal,11/11/2018 1:52 PM,Owner/Guardian Surrender,For Adoption,Can't find homes for litter,,11/19/2018 12:21 PM,,Died,Unknown,,
A40146651,Cat,Russian Blue,Mix,M,Yes,17.0,Adult,Normal,11/11/2018 1:57 PM,Stray,Public Drop Off,,,9/27/2019 2:49 PM,9/27/2019 2:49 PM,Adoption,Adoption Center,,
A40150925,Dog,German Shepherd,Mix,F,Yes,2.0,Baby,Normal,11/12/2018 12:30 PM,Owner/Guardian Surrender,For Adoption,Other,,11/25/2018 11:58 AM,11/25/2018 11:58 AM,Adoption,Adoption Center,,
A40150933,Dog,German Shepherd,Mix,F,Yes,2.0,Baby,Normal,11/12/2018 12:30 PM,Owner/Guardian Surrender,For Adoption,Other,,11/24/2018 1:17 PM,11/24/2018 1:17 PM,Adoption,Adoption Center,,
A40172765,Cat,Domestic Shorthair,Mix,F,Yes,12.0,Adult,Normal,11/14/2018 5:47 PM,Owner/Guardian Surrender,For Adoption,Child's Pet/Don't want,,2/26/2019 12:58 PM,2/26/2019 12:58 PM,Adoption,Adoption Center,,
A40194174,Dog,Beagle,Mix,M,Yes,106.0,Adult,Normal,11/17/2018 3:06 PM,Stray,Public Drop Off,,,1/4/2019 5:12 PM,1/4/2019 5:12 PM,Adoption,Adoption Center,,
A40194596,Dog,"Retriever, Golden",American Blue Heeler,M,Yes,1.0,Baby,Normal,11/17/2018 3:47 PM,Owner/Guardian Surrender,For Adoption,Other,,12/15/2018 4:00 PM,12/15/2018 4:00 PM,Adoption,Adoption Center,,
A40194612,Dog,"Retriever, Golden",American Blue Heeler,M,Yes,1.0,Baby,Normal,11/17/2018 3:47 PM,Owner/Guardian Surrender,For Adoption,Other,,1/10/2019 12:39 PM,1/10/2019 12:39 PM,Adoption,Adoption Center,,
A40194620,Dog,"Retriever, Golden",American Blue Heeler,F,Yes,1.0,Baby,Normal,11/17/2018 3:47 PM,Owner/Guardian Surrender,For Adoption,Other,,12/15/2018 12:37 PM,12/15/2018 12:37 PM,Adoption,Adoption Center,,
A40194623,Dog,"Retriever, Golden",American Blue Heeler,F,Yes,1.0,Baby,Normal,11/17/2018 3:47 PM,Owner/Guardian Surrender,For Adoption,Other,,12/19/2018 2:09 PM,12/19/2018 2:09 PM,Adoption,Adoption Center,,
A40194627,Dog,"Retriever, Golden",American Blue Heeler,F,Yes,1.0,Baby,Normal,11/17/2018 3:47 PM,Owner/Guardian Surrender,For Adoption,Other,,12/17/2018 2:20 PM,12/17/2018 2:20 PM,Adoption,Adoption Center,,
A40194629,Dog,"Retriever, Golden",American Blue Heeler,F,Yes,1.0,Baby,Normal,11/17/2018 3:47 PM,Owner/Guardian Surrender,For Adoption,Other,,12/15/2018 12:03 PM,12/15/2018 12:03 PM,Adoption,Adoption Center,,
A40194631,Dog,"Retriever, Golden",American Blue Heeler,F,Yes,1.0,Baby,Normal,11/17/2018 3:47 PM,Owner/Guardian Surrender,For Adoption,Other,,12/15/2018 12:58 PM,12/15/2018 12:58 PM,Adoption,Adoption Center,,
A40194636,Dog,"Retriever, Golden",American Blue Heeler,F,Yes,1.0,Baby,Normal,11/17/2018 3:47 PM,Owner/Guardian Surrender,For Adoption,Other,,12/30/2018 12:06 PM,12/30/2018 12:06 PM,Adoption,Adoption Center,,
A40194641,Dog,"Retriever, Golden",American Blue Heeler,F,Yes,1.0,Baby,Normal,11/17/2018 3:47 PM,Owner/Guardian Surrender,For Adoption,Other,,12/16/2018 12:35 PM,12/16/2018 12:35 PM,Adoption,Adoption Center,,
A40194880,Cat,Domestic Shorthair,Mix,M,Yes,21.0,Adult,Normal,11/17/2018 4:25 PM,Stray,Public Drop Off,,,1/5/2020 12:50 PM,1/5/2020 12:50 PM,Adoption,Adoption Center,,
A40194909,Cat,Domestic Shorthair,Mix,M,Yes,1.0,Baby,Normal,11/17/2018 4:29 PM,Owner/Guardian Surrender,For Adoption,Other,,4/13/2020 11:56 AM,4/13/2020 11:56 AM,Adoption,Adoption Center,,
A40194921,Cat,Domestic Shorthair,Mix,F,Yes,1.0,Baby,Normal,11/17/2018 4:29 PM,Owner/Guardian Surrender,For Adoption,Other,,4/5/2019 5:03 PM,4/5/2019 5:03 PM,Adoption,Adoption Center,,
A40194928,Cat,Domestic Shorthair,Mix,M,Yes,1.0,Baby,Normal,11/17/2018 4:29 PM,Owner/Guardian Surrender,For Adoption,Other,,4/5/2019 5:03 PM,4/5/2019 5:03 PM,Adoption,Adoption Center,,
A40203856,Dog,"Chihuahua, Short Coat","Terrier, Rat",M,Yes,204.0,Senior,Sick,11/19/2018 1:34 PM,Owner/Guardian Surrender,Euthanasia Owner Request,Health Issues of Dog,,11/19/2018 3:57 PM,,Euthanasia,Owner Request,,
A40229702,Dog,American Blue Heeler,Mix,M,Yes,1.0,Baby,Normal,11/23/2018 4:58 PM,Owner/Guardian Surrender,For Adoption,Other,,1/12/2019 4:33 PM,1/12/2019 4:33 PM,Adoption,Adoption Center,,
A40229707,Dog,American Blue Heeler,Mix,F,Yes,1.0,Baby,Normal,11/23/2018 4:58 PM,Owner/Guardian Surrender,For Adoption,Other,,1/11/2019 2:22 PM,1/11/2019 2:22 PM,Adoption,Adoption Center,,
A40229740,Dog,American Blue Heeler,Mix,F,No,1.0,Baby,Normal,11/23/2018 5:04 PM,Owner/Guardian Surrender,For Adoption,Other,,11/23/2018 6:38 PM,11/23/2018 6:38 PM,Transfer Out,To Specific Rescue,For Adoption,Green Bay Animal Rescue
A40229747,Dog,American Blue Heeler,Mix,F,No,1.0,Baby,Normal,11/23/2018 5:04 PM,Owner/Guardian Surrender,For Adoption,Other,,11/23/2018 6:38 PM,11/23/2018 6:38 PM,Transfer Out,To Specific Rescue,For Adoption,Green Bay Animal Rescue
A40229748,Dog,American Blue Heeler,Mix,F,No,1.0,Baby,Normal,11/23/2018 5:04 PM,Owner/Guardian Surrender,For Adoption,Other,,11/23/2018 6:38 PM,11/23/2018 6:38 PM,Transfer Out,To Specific Rescue,For Adoption,Green Bay Animal Rescue
A40229753,Dog,American Blue Heeler,Mix,M,No,1.0,Baby,Normal,11/23/2018 5:04 PM,Owner/Guardian Surrender,For Adoption,Other,,11/23/2018 6:38 PM,11/23/2018 6:38 PM,Transfer Out,To Specific Rescue,For Adoption,Green Bay Animal Rescue
A40229758,Dog,American Blue Heeler,Mix,M,No,1.0,Baby,Normal,11/23/2018 5:04 PM,Owner/Guardian Surrender,For Adoption,Other,,11/23/2018 6:38 PM,11/23/2018 6:38 PM,Transfer Out,To Specific Rescue,For Adoption,Green Bay Animal Rescue
A40233148,Cat,Domestic Shorthair,Mix,M,Yes,4.0,Young,Normal,11/24/2018 1:49 PM,Owner/Guardian Surrender,For Adoption,Other,,6/3/2019 1:05 PM,6/3/2019 1:05 PM,Adoption,Adoption Center,,
A40233189,Cat,Domestic Longhair,Mix,F,Yes,8.0,Adult,Normal,11/24/2018 1:52 PM,Stray,ACO / Police Drop Off,,,8/16/2020 10:06 AM,8/16/2020 10:06 AM,Adoption,Adoption Center,,
A40234607,Dog,"Terrier, Rat",Mix,F,No,1.0,Baby,Normal,11/24/2018 4:43 PM,Owner/Guardian Surrender,For Adoption,Other,,12/13/2018 3:41 PM,12/13/2018 3:41 PM,Transfer Out,For Adoption,For Adoption,Bichon and Little Buddies Rescue
A40234613,Dog,"Terrier, Rat",Mix,M,No,1.0,Baby,Normal,11/24/2018 4:43 PM,Owner/Guardian Surrender,For Adoption,Other,,12/13/2018 3:41 PM,12/13/2018 3:41 PM,Transfer Out,For Adoption,For Adoption,Bichon and Little Buddies Rescue
A40234617,Dog,"Terrier, Rat",Mix,M,No,1.0,Baby,Normal,11/24/2018 4:43 PM,Owner/Guardian Surrender,For Adoption,Other,,12/13/2018 3:41 PM,12/13/2018 3:41 PM,Transfer Out,For Adoption,For Adoption,Bichon and Little Buddies Rescue
A40234620,Dog,"Terrier, Rat",Mix,M,No,1.0,Baby,Normal,11/24/2018 4:43 PM,Owner/Guardian Surrender,For Adoption,Other,,12/13/2018 3:41 PM,12/13/2018 3:41 PM,Transfer Out,For Adoption,For Adoption,Bichon and Little Buddies Rescue
A40295020,Dog,"Spaniel, Cavalier King Charles",Mix,F,Yes,36.0,Adult,Normal,12/5/2018 4:33 PM,Owner/Guardian Surrender,For Adoption,Other,,6/28/2019 7:58 AM,6/28/2019 7:58 AM,Adoption,Adoption Center,,
A40295026,Dog,"Chihuahua, Short Coat",Mix,F,No,96.0,Adult,Normal,12/5/2018 4:33 PM,Owner/Guardian Surrender,For Adoption,Other,,12/13/2018 3:41 PM,12/13/2018 3:41 PM,Transfer Out,For Adoption,For Adoption,Bichon and Little Buddies Rescue
A40335337,Dog,German Shepherd,Australian Shepherd,M,Yes,1.0,Baby,Normal,12/8/2018 3:02 PM,Owner/Guardian Surrender,For Adoption,Other,,12/22/2018 4:50 PM,12/22/2018 4:50 PM,Adoption,Adoption Center,,
A40335402,Dog,German Shepherd,Australian Shepherd,M,Yes,1.0,Baby,Normal,12/8/2018 3:02 PM,Owner/Guardian Surrender,For Adoption,Other,,12/22/2018 3:08 PM,12/22/2018 3:08 PM,Adoption,Adoption Center,,
A40335405,Dog,German Shepherd,Australian Shepherd,M,Yes,1.0,Baby,Normal,12/8/2018 3:02 PM,Owner/Guardian Surrender,For Adoption,Other,,12/22/2018 4:28 PM,12/22/2018 4:28 PM,Adoption,Adoption Center,,
A40335438,Dog,German Shepherd,Australian Shepherd,M,Yes,1.0,Baby,Normal,12/8/2018 3:02 PM,Owner/Guardian Surrender,For Adoption,Other,,1/4/2019 5:54 PM,1/4/2019 5:54 PM,Adoption,Adoption Center,,
A37714533,Dog,Keeshond,"Retriever, Golden",F,Yes,1.0,Baby,Normal,1/28/2018 3:47 PM,Owner/Guardian Surrender,For Adoption,Other,,3/7/2018 6:46 PM,3/7/2018 6:46 PM,Adoption,Adoption Center,,
A37714536,Dog,Keeshond,"Retriever, Golden",F,Yes,1.0,Baby,Normal,1/28/2018 3:47 PM,Owner/Guardian Surrender,For Adoption,Other,,3/3/2018 2:48 PM,3/3/2018 2:48 PM,Adoption,Adoption Center,,
A37714542,Dog,Keeshond,"Retriever, Golden",F,Yes,1.0,Baby,Normal,1/28/2018 3:47 PM,Owner/Guardian Surrender,For Adoption,Other,,3/3/2018 4:09 PM,3/3/2018 4:09 PM,Adoption,Adoption Center,,
A37714547,Dog,Keeshond,"Retriever, Golden",M,Yes,1.0,Baby,Normal,1/28/2018 3:47 PM,Owner/Guardian Surrender,For Adoption,Other,,3/5/2018 1:16 PM,3/5/2018 1:16 PM,Adoption,Adoption Center,,
A37714561,Dog,Pug,Terrier,F,Yes,3.0,Baby,Normal,1/28/2018 3:47 PM,Owner/Guardian Surrender,For Adoption,Other,,2/17/2018 1:10 PM,2/17/2018 1:10 PM,Adoption,Adoption Center,,
A37747566,Cat,Domestic Medium Hair,Mix,M,Yes,5.0,Young,Normal,2/1/2018 12:36 PM,Owner/Guardian Surrender,For Adoption,Found/Can't Keep,,4/6/2018 2:40 PM,4/6/2018 2:40 PM,Adoption,Adoption Center,,
A37748603,Cat,Domestic Shorthair,Mix,F,Yes,4.0,Young,Normal,2/1/2018 1:30 PM,Stray,Public Drop Off,,,3/24/2018 1:36 PM,3/24/2018 1:36 PM,Adoption,Adoption Center,,
A37748622,Cat,Domestic Shorthair,Mix,M,Yes,4.0,Young,Normal,2/1/2018 1:30 PM,Stray,Public Drop Off,,,3/24/2018 1:36 PM,3/24/2018 1:36 PM,Adoption,Adoption Center,,
A37800696,Cat,Domestic Shorthair,Mix,F,Yes,11.0,Adult,Normal,2/8/2018 11:26 AM,Stray,ACO / Police Drop Off,,,4/23/2018 11:58 AM,4/23/2018 11:58 AM,Adoption,Adoption Center,,
A37815614,Rabbit,Lop,Bunny Rabbit,F,Yes,24.0,Adult,Normal,2/9/2018 8:11 PM,Owner/Guardian Surrender,For Adoption,Time - Not Enough,,6/9/2018 4:38 PM,6/9/2018 4:38 PM,Adoption,Adoption Center,,
A37815618,Rabbit,Lionhead,Lop,M,Yes,60.0,Adult,Normal,2/9/2018 8:11 PM,Owner/Guardian Surrender,For Adoption,Time - Not Enough,,6/9/2018 4:38 PM,6/9/2018 4:38 PM,Adoption,Adoption Center,,
A37819647,Cat,Domestic Shorthair,Mix,M,Yes,60.0,Adult,Fearful,2/10/2018 3:26 PM,Owner/Guardian Surrender,For Evaluation,Allergies,,6/8/2018 2:48 PM,6/8/2018 2:48 PM,Adoption,Adoption Center,,
A37856460,Dog,Terrier,Mix,M,Yes,,Adult,Normal,2/15/2018 2:13 PM,Stray,Public Drop Off,,,2/15/2018 2:16 PM,2/15/2018 2:16 PM,Return to Owner/Guardian,Stray Reclaim,,
A37872490,Dog,Beagle,Mix,F,Yes,70.0,Adult,Normal,2/16/2018 3:50 PM,Owner/Guardian Surrender,For Adoption,Other,,3/30/2018 6:07 PM,3/30/2018 6:07 PM,Adoption,Adoption Center,,
A37872501,Dog,"Retriever, Labrador","Coonhound, Treeing Walker",M,Yes,1.0,Baby,Normal,2/16/2018 3:50 PM,Owner/Guardian Surrender,For Adoption,Other,,3/30/2018 4:05 PM,3/30/2018 4:05 PM,Adoption,Adoption Center,,
A37872506,Dog,"Retriever, Labrador","Coonhound, Treeing Walker",M,Yes,1.0,Baby,Normal,2/16/2018 3:50 PM,Owner/Guardian Surrender,For Adoption,Other,,5/4/2018 6:12 PM,5/4/2018 6:12 PM,Adoption,Adoption Center,,
A37872508,Dog,"Retriever, Labrador","Coonhound, Treeing Walker",M,Yes,1.0,Baby,Normal,2/16/2018 3:50 PM,Owner/Guardian Surrender,For Adoption,Other,,4/13/2018 5:01 PM,4/13/2018 5:01 PM,Adoption,Adoption Center,,
A37872514,Dog,"Retriever, Labrador","Coonhound, Treeing Walker",M,Yes,1.0,Baby,Normal,2/16/2018 3:50 PM,Owner/Guardian Surrender,For Adoption,Other,,4/11/2018 5:16 PM,4/11/2018 5:16 PM,Adoption,Adoption Center,,
A37872520,Dog,"Retriever, Labrador","Coonhound, Treeing Walker",M,Yes,1.0,Baby,Normal,2/16/2018 3:50 PM,Owner/Guardian Surrender,For Adoption,Other,,4/28/2018 2:37 PM,4/28/2018 2:37 PM,Adoption,Adoption Center,,
A37900413,Cat,Domestic Shorthair,Mix,M,Yes,,Adult,Normal,2/21/2018 4:40 PM,Stray,Public Drop Off,,,8/22/2018 2:04 PM,8/22/2018 2:04 PM,Adoption,Adoption Center,,
A37908182,Cat,Domestic Shorthair,Mix,M,Yes,10.0,Young,Normal,2/22/2018 3:10 PM,Owner/Guardian Surrender,For Adoption,Moving,,5/23/2018 6:46 PM,5/23/2018 6:46 PM,Adoption,Adoption Center,,
A37908202,Cat,Domestic Shorthair,Mix,F,Yes,60.0,Adult,Normal,2/22/2018 3:10 PM,Owner/Guardian Surrender,For Adoption,Moving,,4/6/2018 2:13 PM,4/6/2018 2:13 PM,Adoption,Adoption Center,,
A37908213,Cat,Domestic Shorthair,Mix,F,Yes,60.0,Adult,Normal,2/22/2018 3:10 PM,Owner/Guardian Surrender,For Adoption,Moving,,5/23/2018 6:46 PM,5/23/2018 6:46 PM,Adoption,Adoption Center,,
A37908213,Cat,Domestic Shorthair,Mix,F,Yes,60.0,Adult,Normal,2/22/2018 3:10 PM,Owner/Guardian Surrender,For Adoption,Moving,,5/23/2018 6:46 PM,5/23/2018 6:46 PM,Adoption,Adoption Center,,
A37917209,Cat,Domestic Shorthair,Mix,F,Yes,23.0,Adult,Normal,2/23/2018 3:42 PM,Stray,ACO / Police Drop Off,,,9/27/2018 1:33 PM,9/27/2018 1:33 PM,Adoption,Adoption Center,,
A37920980,Dog,"Retriever, Labrador",Mix,M,Yes,,Senior,Normal,2/24/2018 11:21 AM,Stray,ACO / Police Drop Off,,,2/24/2018 4:16 PM,2/24/2018 4:16 PM,Return to Owner/Guardian,Stray Reclaim,,
A37923974,Dog,Australian Shepherd,Mix,F,Yes,1.0,Young,Normal,2/24/2018 4:25 PM,Owner/Guardian Surrender,For Adoption,Can't find homes for litter,,3/26/2018 1:16 PM,3/26/2018 1:16 PM,Adoption,Adoption Center,,
A37923980,Dog,Australian Shepherd,Mix,F,Yes,1.0,Young,Normal,2/24/2018 4:25 PM,Owner/Guardian Surrender,For Adoption,Can't find homes for litter,,3/28/2018 2:34 PM,3/28/2018 2:34 PM,Adoption,Adoption Center,,
A37923989,Dog,Australian Shepherd,Mix,F,Yes,1.0,Young,Normal,2/24/2018 4:25 PM,Owner/Guardian Surrender,For Adoption,Can't find homes for litter,,4/2/2018 11:42 AM,4/2/2018 11:42 AM,Adoption,Adoption Center,,
A37923998,Dog,Australian Shepherd,Mix,F,Yes,1.0,Young,Normal,2/24/2018 4:25 PM,Owner/Guardian Surrender,For Adoption,Can't find homes for litter,,3/24/2018 12:44 PM,3/24/2018 12:44 PM,Adoption,Adoption Center,,
A37924004,Dog,Australian Shepherd,Mix,M,Yes,1.0,Young,Normal,2/24/2018 4:25 PM,Owner/Guardian Surrender,For Adoption,Can't find homes for litter,,3/28/2018 5:48 PM,3/28/2018 5:48 PM,Adoption,Adoption Center,,
A37924021,Dog,Australian Shepherd,Mix,F,Yes,1.0,Young,Normal,2/24/2018 4:25 PM,Owner/Guardian Surrender,For Adoption,Can't find homes for litter,,3/25/2018 10:43 AM,3/25/2018 10:43 AM,Adoption,Adoption Center,,
A37924027,Dog,Border Collie,Mix,F,Yes,35.0,Adult,Normal,2/24/2018 4:25 PM,Owner/Guardian Surrender,For Adoption,Can't find homes for litter,,3/3/2018 1:21 PM,3/3/2018 1:21 PM,Adoption,Adoption Center,,
A37945206,Dog,"Retriever, Labrador",Mix,M,No,,Adult,Normal,2/27/2018 4:48 PM,Stray,ACO / Police Drop Off,,,3/1/2018 10:22 AM,3/1/2018 10:22 AM,Return to Owner/Guardian,Stray Reclaim,,
A37955355,Dog,German Shepherd,Mix,M,No,,Adult,Normal,2/27/2018 12:02 AM,Stray,ACO / Police Drop Off,,,2/27/2018 6:50 PM,2/27/2018 6:50 PM,Return to Owner/Guardian,Stray Reclaim,,
A37961666,Dog,"Retriever, Labrador",Mix,F,No,,Adult,Normal,3/1/2018 2:17 PM,Stray,Public Drop Off,,,3/7/2018 5:00 PM,3/7/2018 5:00 PM,Return to Owner/Guardian,Stray Reclaim,,
A37973010,Cat,Domestic Medium Hair,Mix,F,Yes,84.0,Adult,Normal,3/2/2018 6:07 PM,Owner/Guardian Surrender,For Adoption,Moving,,3/9/2018 3:07 PM,3/9/2018 3:07 PM,Return to Owner/Guardian,Owner Reclaim,,
A37975264,Dog,Australian Shepherd,Mix,M,Yes,1.0,Baby,Normal,2/24/2018 11:33 AM,Owner/Guardian Surrender,For Adoption,Other,,4/19/2018 12:51 PM,4/19/2018 12:51 PM,Adoption,Adoption Center,,
A37978944,Dog,American Blue Heeler,"Terrier, Fox, Smooth",F,Yes,1.0,Baby,Normal,3/3/2018 6:39 PM,Owner/Guardian Surrender,For Adoption,Other,,5/14/2018 1:38 PM,5/14/2018 1:38 PM,Adoption,Adoption Center,,
A37978947,Dog,American Blue Heeler,"Terrier, Fox, Smooth",F,Yes,1.0,Baby,Normal,3/3/2018 6:39 PM,Owner/Guardian Surrender,For Adoption,Other,,4/27/2018 5:12 PM,4/27/2018 5:12 PM,Adoption,Adoption Center,,
A37978956,Dog,Australian Shepherd,Mix,M,Yes,8.0,Young,Normal,3/3/2018 6:39 PM,Owner/Guardian Surrender,For Adoption,Other,,4/18/2018 3:03 PM,4/18/2018 3:03 PM,Adoption,Adoption Center,,
A38016120,Cat,Domestic Shorthair,Mix,F,Yes,24.0,Adult,Normal,3/8/2018 1:23 PM,Owner/Guardian Surrender,For Adoption,Moving,,4/17/2018 11:58 AM,4/17/2018 11:58 AM,Transfer Out,For Adoption,For Adoption,"Langlade County Humane Society, Inc."
A38017187,Dog,Pekingese,"Terrier, Yorkshire",M,No,192.0,Senior,Sick,3/8/2018 2:22 PM,Owner/Guardian Surrender,Euthanasia Owner Request,Health Issues of Dog,,3/8/2018 2:28 PM,,Euthanasia,Disease - Chronic,,
A38017414,Cat,Domestic Shorthair,Mix,M,Yes,8.0,Adult,Normal,3/8/2018 2:35 PM,Owner/Guardian Surrender,For Adoption,Found/Can't Keep,,8/27/2018 2:32 PM,8/27/2018 2:32 PM,Transfer Out,For Adoption,For Adoption,"Langlade County Humane Society, Inc."
A38017427,Cat,Domestic Shorthair,Mix,F,Yes,5.0,Young,Normal,3/8/2018 2:35 PM,Owner/Guardian Surrender,For Adoption,Found/Can't Keep,,6/27/2018 2:54 PM,6/27/2018 2:54 PM,Adoption,Adoption Center,,
A38029442,Cat,Domestic Shorthair,Mix,M,No,0.0,Baby,Unweaned,3/9/2018 7:33 PM,Owner/Guardian Surrender,For Evaluation,Other,,3/10/2018 10:12 AM,3/10/2018 10:12 AM,Transfer Out,To Specific Rescue,For Adoption,Green Bay Animal Rescue
A38029443,Cat,Domestic Shorthair,Mix,F,No,0.0,Baby,Unweaned,3/9/2018 7:33 PM,Owner/Guardian Surrender,For Evaluation,Other,,3/10/2018 10:37 AM,,Died,Unknown,,
A38035879,Dog,American Blue Heeler,Hound,F,Yes,2.0,Young,Normal,3/11/2018 11:09 AM,Owner/Guardian Surrender,For Adoption,Other,,3/25/2018 11:47 AM,3/25/2018 11:47 AM,Adoption,Adoption Center,,
A38035891,Dog,American Blue Heeler,Hound,M,Yes,2.0,Young,Normal,3/11/2018 11:09 AM,Owner/Guardian Surrender,For Adoption,Other,,4/11/2018 4:36 PM,4/11/2018 4:36 PM,Adoption,Adoption Center,,
A38035900,Dog,American Blue Heeler,Hound,F,Yes,2.0,Young,Normal,3/11/2018 11:09 AM,Owner/Guardian Surrender,For Adoption,Other,,5/15/2018 11:11 AM,5/15/2018 11:11 AM,Adoption,Adoption Center,,
A38050022,Dog,"Retriever, Labrador",Mix,F,No,,Senior,Normal,3/12/2018 7:30 PM,Stray,ACO / Police Drop Off,,,3/16/2018 12:11 PM,3/16/2018 12:11 PM,Return to Owner/Guardian,Stray Reclaim,,
A38063440,Cat,Domestic Longhair,Mix,M,Yes,7.0,Young,Normal,3/12/2018 3:33 PM,Owner/Guardian Surrender,For Adoption,Too Many Pets,,6/10/2018 10:30 AM,6/10/2018 10:30 AM,Adoption,Adoption Center,,
A38063454,Cat,Domestic Shorthair,Mix,M,Yes,7.0,Young,Normal,3/12/2018 3:33 PM,Owner/Guardian Surrender,For Adoption,Too Many Pets,,6/10/2018 10:30 AM,6/10/2018 10:30 AM,Adoption,Adoption Center,,
A38083080,Cat,Domestic Shorthair,Mix,F,Yes,,Adult,Normal,3/16/2018 6:23 PM,Stray,Public Drop Off,,,5/21/2018 2:25 PM,5/21/2018 2:25 PM,Adoption,Adoption Center,,
A38090083,Dog,Beagle,Mix,M,Yes,,Adult,Normal,3/18/2018 12:18 PM,Stray,ACO / Police Drop Off,,,3/29/2018 11:04 AM,3/29/2018 11:04 AM,Return to Owner/Guardian,Stray Reclaim,,
A38096985,Cat,Domestic Shorthair,Mix,F,No,,Adult,Normal,3/18/2018 1:36 PM,Stray,ACO / Police Drop Off,,,3/20/2018 3:37 PM,,Euthanasia,Disease - Other Fatal,,
A38097047,Cat,Domestic Medium Hair,Mix,M,Yes,34.0,Adult,Normal,3/19/2018 1:40 PM,Stray,ACO / Police Drop Off,,,5/4/2018 5:36 PM,5/4/2018 5:36 PM,Transfer Out,For Adoption,For Adoption,Neenah Animal Shelter
A38104670,Dog,"Chihuahua, Long Coat",Mix,M,No,123.0,Senior,Normal,3/20/2018 12:11 PM,Owner/Guardian Surrender,For Evaluation,Health Issues/Human,,4/26/2018 10:50 AM,4/26/2018 10:50 AM,Transfer Out,For Adoption,For Adoption,"Green Lake Area Animal Shelter, LTD"
A38117262,Rabbit,Lop,Lop,F,Yes,,Adult,Normal,3/21/2018 3:28 PM,Stray,Public Drop Off,,,3/4/2019 2:01 PM,3/4/2019 2:01 PM,Adoption,Adoption Center,,
A38141428,Dog,"Retriever, Labrador","Terrier, Pit Bull",F,No,,Adult,Normal,3/24/2018 3:23 PM,Stray,ACO / Police Drop Off,,,3/24/2018 4:38 PM,3/24/2018 4:38 PM,Return to Owner/Guardian,Stray Reclaim,,
