Animal #,Species,Primary Breed,Secondary Breed,Gender,Altered,Age in Months Intake,Age Group,Intake Condition,Intake Date,Intake Type,Intake Subtype,Reason,Agency Name,Outcome Date,Release Date,Outcome Type,Outcome Subtype,Outcome Reason,Outcome_Agency_Name
A41388013,Cat,Domestic Shorthair,Mix,F,Yes,14.0,Young,Normal,10/23/2019 1:55 PM,Return,Within Exchange Period,Behavior Problem,,12/21/2019 3:51 PM,12/21/2019 3:51 PM,Adoption,Adoption Center,,
A41388025,Cat,Domestic Shorthair,Mix,F,No,,Young,Pregnant,4/24/2019 10:31 AM,Owner/Guardian Surrender,For Adoption,Too Many Pets,,4/26/2019 5:16 PM,4/26/2019 5:16 PM,Return to Owner/Guardian,Owner Reclaim,,
A41409638,Dog,"Terrier, American Staffordshire",Mix,M,Yes,23.0,Young,Injured,4/27/2019 3:04 PM,Stray,ACO / Police Drop Off,,,8/13/2019 12:01 PM,8/13/2019 12:01 PM,Adoption,Adoption Center,,
A41409715,Dog,Beagle,Mix,F,No,,Adult,Normal,4/22/2019 3:16 PM,Stray,ACO / Police Drop Off,,,5/25/2019 12:57 PM,5/25/2019 12:57 PM,Return to Owner/Guardian,Stray Reclaim,,
A41409821,Dog,Boxer,Mix,F,No,,Adult,Normal,4/27/2019 3:26 PM,Stray,ACO / Police Drop Off,,,5/2/2019 2:18 PM,5/2/2019 2:18 PM,Return to Owner/Guardian,Stray Reclaim,,
A41409850,Dog,Boxer,Mix,M,Yes,5.0,Young,Normal,4/25/2019 3:30 PM,Stray,ACO / Police Drop Off,,,5/31/2019 5:34 PM,5/31/2019 5:34 PM,Adoption,Adoption Center,,
A41409920,Dog,Boxer,Mix,M,Yes,,Young,Normal,4/26/2019 3:38 PM,Stray,ACO / Police Drop Off,,,5/8/2019 9:29 AM,5/8/2019 9:29 AM,Adoption,Adoption Center,,
A41409927,Dog,Boxer,Mix,M,No,,Young,Normal,4/26/2019 3:38 PM,Stray,ACO / Police Drop Off,,,5/1/2019 5:45 PM,5/1/2019 5:45 PM,Return to Owner/Guardian,Owner Reclaim,,
A41409952,Cat,Domestic Shorthair,Mix,U,No,,Adult,Normal,4/26/2019 3:38 PM,Stray,ACO / Police Drop Off,,,5/1/2019 5:46 PM,5/1/2019 5:46 PM,Return to Owner/Guardian,Owner Reclaim,,
A41409961,Cat,Domestic Medium Hair,Mix,M,Yes,,Adult,Normal,4/26/2019 3:38 PM,Stray,ACO / Police Drop Off,,,5/22/2019 11:37 AM,5/22/2019 11:37 AM,Transfer Out,To Specific Rescue,For Adoption,The Lost Companion
A41410579,Cat,Domestic Shorthair,Mix,F,Yes,0.0,Baby,Unweaned,4/26/2019 5:20 PM,Stray,ACO / Police Drop Off,,,7/17/2019 5:42 PM,7/17/2019 5:42 PM,Adoption,Adoption Center,,
A41410705,Cat,Domestic Shorthair,Mix,M,Yes,10.0,Adult,Fearful,4/26/2019 5:44 PM,Stray,Public Drop Off,,,9/12/2019 10:29 AM,9/12/2019 10:29 AM,Adoption,Adoption Center,,
A41410736,Cat,Domestic Shorthair,Mix,F,Yes,7.0,Young,Normal,4/27/2019 5:52 PM,Stray,ACO / Police Drop Off,,,6/13/2019 12:48 PM,6/13/2019 12:48 PM,Adoption,Adoption Center,,
A41410790,Cat,Domestic Shorthair,Mix,M,Yes,0.0,Baby,Unweaned,4/27/2019 6:07 PM,Owner/Guardian Surrender,For Adoption,Other,,4/16/2020 9:03 PM,4/16/2020 9:03 PM,Adoption,Other Offsite,,
A41410794,Cat,Domestic Shorthair,Mix,M,Yes,0.0,Baby,Unweaned,4/27/2019 6:07 PM,Owner/Guardian Surrender,For Adoption,Other,,2/21/2020 6:33 PM,2/21/2020 6:33 PM,Adoption,Adoption Center,,
A41410798,Cat,Domestic Shorthair,Mix,M,Yes,0.0,Baby,Unweaned,4/27/2019 6:07 PM,Owner/Guardian Surrender,For Adoption,Other,,10/12/2019 12:48 PM,10/12/2019 12:48 PM,Adoption,Adoption Center,,
A41410802,Cat,Domestic Shorthair,Mix,F,Yes,0.0,Baby,Unweaned,4/27/2019 6:07 PM,Owner/Guardian Surrender,For Adoption,Other,,11/1/2019 5:09 PM,11/1/2019 5:09 PM,Adoption,Adoption Center,,
A41410809,Cat,Domestic Shorthair,Mix,F,Yes,0.0,Baby,Unweaned,4/27/2019 6:07 PM,Owner/Guardian Surrender,For Adoption,Other,,10/30/2019 6:39 PM,10/30/2019 6:39 PM,Adoption,Adoption Center,,
A41579523,Cat,Domestic Shorthair,Mix,M,Yes,10.0,Young,Normal,5/2/2019 2:56 PM,Stray,Public Drop Off,,,8/16/2019 6:05 PM,8/16/2019 6:05 PM,Adoption,Adoption Center,,
A41594804,Cat,Domestic Longhair,Mix,M,Yes,119.0,Adult,Normal,5/3/2019 12:46 PM,Stray,Public Drop Off,,,5/24/2019 4:35 PM,5/24/2019 4:35 PM,Adoption,Adoption Center,,
A41673152,Dog,"Retriever, Golden",Mix,M,Yes,155.0,Senior,Sick,5/13/2019 10:17 AM,Owner/Guardian Surrender,Euthanasia Owner Request,Health Issues of Dog,,5/14/2019 12:07 PM,,Euthanasia,Owner Request,,
A43022356,Cat,Domestic Shorthair,Mix,M,Yes,17.0,Young,Normal,10/18/2019 7:24 PM,Stray,ACO / Police Drop Off,,,6/22/2020 1:55 PM,6/22/2020 1:55 PM,Adoption,Adoption Center,,
A43026241,Dog,"Chihuahua, Short Coat",Terrier,M,Yes,2.0,Baby,Normal,10/19/2019 2:23 PM,Owner/Guardian Surrender,For Adoption,Other,,11/10/2019 12:57 PM,11/10/2019 12:57 PM,Adoption,Adoption Center,,
A43026249,Dog,"Chihuahua, Short Coat",Terrier,M,Yes,2.0,Baby,Normal,10/19/2019 2:23 PM,Owner/Guardian Surrender,For Adoption,Other,,12/7/2019 4:01 PM,12/7/2019 4:01 PM,Adoption,Adoption Center,,
A43026272,Dog,"Chihuahua, Short Coat",Terrier,M,Yes,1.0,Baby,Normal,10/19/2019 2:23 PM,Owner/Guardian Surrender,For Adoption,Other,,12/7/2019 3:02 PM,12/7/2019 3:02 PM,Adoption,Adoption Center,,
A43026331,Cat,Domestic Shorthair,Mix,M,Yes,1.0,Baby,Injured,10/19/2019 2:31 PM,Owner/Guardian Surrender,For Adoption,Other,,5/2/2020 12:06 PM,5/2/2020 12:06 PM,Adoption,Adoption Center,,
A43026337,Cat,Domestic Shorthair,Mix,M,Yes,1.0,Baby,Injured,10/19/2019 2:31 PM,Owner/Guardian Surrender,For Adoption,Other,,2/21/2020 6:33 PM,2/21/2020 6:33 PM,Adoption,Adoption Center,,
A43029120,Cat,Domestic Shorthair,Mix,M,No,,Adult,Normal,10/19/2019 11:00 AM,Stray,ACO / Police Drop Off,,,10/21/2019 12:32 PM,10/21/2019 12:32 PM,Return to Owner/Guardian,Stray Reclaim,,
A43036308,Cat,Domestic Shorthair,Mix,M,Yes,10.0,Young,Normal,10/21/2019 1:28 PM,Stray,Public Drop Off,,,4/7/2020 12:13 PM,4/7/2020 12:13 PM,Adoption,Adoption Center,,
A43059699,Dog,American Blue Heeler,Australian Shepherd,F,Yes,1.0,Young,Normal,10/23/2019 5:17 PM,Owner/Guardian Surrender,For Adoption,Time - Not Enough,,1/20/2020 1:49 PM,1/20/2020 1:49 PM,Adoption,Adoption Center,,
A43078303,Dog,American Blue Heeler,Mix,F,Yes,1.0,Young,Normal,10/25/2019 6:15 PM,Owner/Guardian Surrender,For Adoption,Other,,11/29/2019 5:24 PM,11/29/2019 5:24 PM,Adoption,Adoption Center,,
A43078309,Dog,American Blue Heeler,Mix,F,Yes,1.0,Young,Normal,10/25/2019 6:15 PM,Owner/Guardian Surrender,For Adoption,Other,,11/29/2019 4:57 PM,11/29/2019 4:57 PM,Adoption,Adoption Center,,
A43083644,Dog,Siberian Husky,,F,Yes,3.0,Baby,Normal,10/26/2019 4:12 PM,Owner/Guardian Surrender,For Adoption,Other,,11/16/2019 12:53 PM,11/16/2019 12:53 PM,Adoption,Adoption Center,,
A43083654,Dog,Siberian Husky,,F,Yes,3.0,Baby,Normal,10/26/2019 4:12 PM,Owner/Guardian Surrender,For Adoption,Other,,11/22/2019 2:34 PM,11/22/2019 2:34 PM,Adoption,Adoption Center,,
A43083656,Dog,Siberian Husky,,F,Yes,3.0,Baby,Normal,10/26/2019 4:12 PM,Owner/Guardian Surrender,For Adoption,Other,,11/21/2019 11:40 AM,11/21/2019 11:40 AM,Adoption,Adoption Center,,
A43083662,Dog,Siberian Husky,,F,Yes,3.0,Baby,Normal,10/26/2019 4:12 PM,Owner/Guardian Surrender,For Adoption,Other,,11/17/2019 12:19 PM,11/17/2019 12:19 PM,Adoption,Adoption Center,,
A43083670,Dog,Siberian Husky,,F,Yes,3.0,Baby,Normal,10/26/2019 4:12 PM,Owner/Guardian Surrender,For Adoption,Other,,11/16/2019 1:06 PM,11/16/2019 1:06 PM,Adoption,Adoption Center,,
A43083671,Dog,Siberian Husky,,F,Yes,3.0,Baby,Normal,10/26/2019 4:12 PM,Owner/Guardian Surrender,For Adoption,Other,,11/20/2019 5:08 PM,11/20/2019 5:08 PM,Adoption,Adoption Center,,
A43083675,Dog,Siberian Husky,,M,Yes,3.0,Baby,Normal,10/26/2019 4:12 PM,Owner/Guardian Surrender,For Adoption,Other,,11/18/2019 2:13 PM,11/18/2019 2:13 PM,Adoption,Adoption Center,,
A43083677,Dog,Siberian Husky,,M,Yes,3.0,Baby,Normal,10/26/2019 4:12 PM,Owner/Guardian Surrender,For Adoption,Other,,11/16/2019 1:38 PM,11/16/2019 1:38 PM,Adoption,Adoption Center,,
A43083679,Dog,Siberian Husky,,M,Yes,3.0,Baby,Normal,10/26/2019 4:12 PM,Owner/Guardian Surrender,For Adoption,Other,,11/16/2019 2:22 PM,11/16/2019 2:22 PM,Adoption,Adoption Center,,
A43114190,Cat,Domestic Shorthair,Mix,M,Yes,11.0,Adult,Normal,10/30/2019 2:08 PM,Stray,Public Drop Off,,,1/26/2020 12:38 PM,1/26/2020 12:38 PM,Adoption,Adoption Center,,
A43114332,Cat,Domestic Shorthair,Mix,M,Yes,23.0,Adult,Normal,10/29/2019 2:15 PM,Stray,ACO / Police Drop Off,,,5/2/2020 3:29 PM,5/2/2020 3:29 PM,Adoption,Adoption Center,,
A43114420,Cat,Domestic Medium Hair,Mix,F,Yes,23.0,Adult,Normal,10/29/2019 2:15 PM,Stray,ACO / Police Drop Off,,,12/14/2019 1:50 PM,12/14/2019 1:50 PM,Adoption,Adoption Center,,
A43114434,Cat,Domestic Shorthair,Mix,F,Yes,23.0,Adult,Normal,10/29/2019 2:15 PM,Stray,ACO / Police Drop Off,,,1/19/2020 11:45 AM,1/19/2020 11:45 AM,Adoption,Adoption Center,,
A43114447,Cat,Domestic Shorthair,Mix,F,Yes,23.0,Adult,Normal,10/29/2019 2:15 PM,Stray,ACO / Police Drop Off,,,11/26/2019 9:40 AM,11/26/2019 9:40 AM,Adoption,Adoption Center,,
A43139521,Dog,"Chihuahua, Short Coat","Dachshund, Miniature Smooth Haired",M,Yes,12.0,Adult,Normal,11/2/2019 2:43 PM,Owner/Guardian Surrender,For Adoption,Too Many Pets,,10/30/2020 10:42 AM,10/30/2020 10:42 AM,Transfer Out,To Specific Rescue,For Adoption,Woof Lodge Rescue
A43139535,Dog,"Chihuahua, Short Coat","Dachshund, Miniature Smooth Haired",F,Yes,12.0,Adult,Normal,11/2/2019 2:43 PM,Owner/Guardian Surrender,For Adoption,Too Many Pets,,9/27/2020 2:12 PM,9/27/2020 2:12 PM,Adoption,Adoption Center,,
A43143585,Dog,"Retriever, Labrador",,M,No,17.0,Adult,Normal,11/2/2019 2:39 PM,Stray,ACO / Police Drop Off,,,11/3/2019 2:43 PM,11/3/2019 2:43 PM,Return to Owner/Guardian,Stray Reclaim,,
A43155429,Cat,Domestic Shorthair,Mix,M,Yes,4.0,Adult,Normal,11/4/2019 8:56 PM,Stray,ACO / Police Drop Off,,,11/8/2019 9:59 AM,11/8/2019 9:59 AM,Return to Owner/Guardian,Stray Reclaim,,
A43171238,Cat,Domestic Shorthair,Mix,M,Yes,22.0,Adult,Normal,11/6/2019 4:51 PM,Stray,Public Drop Off,,,1/27/2020 10:41 AM,1/27/2020 10:41 AM,Adoption,Adoption Center,,
A43200391,Cat,Domestic Shorthair,Mix,F,Yes,23.0,Adult,Normal,11/11/2019 11:15 AM,Stray,ACO / Police Drop Off,,,3/14/2021 3:45 PM,3/14/2021 3:45 PM,Adoption,Adoption Center,,
A43206584,Cat,Domestic Shorthair,Mix,M,Yes,23.0,Adult,Normal,11/12/2019 10:50 AM,Stray,ACO / Police Drop Off,,,4/20/2020 11:17 AM,4/20/2020 11:17 AM,Adoption,Adoption Center,,
A43228183,Cat,Domestic Shorthair,Mix,F,Yes,12.0,Adult,Normal,11/14/2019 2:42 PM,Owner/Guardian Surrender,For Adoption,Found/Can't Keep,,1/24/2020 2:50 PM,1/24/2020 2:50 PM,Adoption,Adoption Center,,
A43228194,Cat,Domestic Shorthair,Mix,M,Yes,0.0,Baby,Normal,11/14/2019 2:42 PM,Owner/Guardian Surrender,For Adoption,Found/Can't Keep,,3/6/2020 6:35 PM,3/6/2020 6:35 PM,Adoption,Adoption Center,,
A43228203,Cat,Domestic Shorthair,Mix,M,Yes,0.0,Baby,Normal,11/14/2019 2:42 PM,Owner/Guardian Surrender,For Adoption,Found/Can't Keep,,2/1/2020 1:09 PM,2/1/2020 1:09 PM,Adoption,Adoption Center,,
A43228255,Cat,Domestic Shorthair,Mix,F,Yes,0.0,Baby,Normal,11/14/2019 2:42 PM,Owner/Guardian Surrender,For Adoption,Found/Can't Keep,,3/6/2020 6:35 PM,3/6/2020 6:35 PM,Adoption,Adoption Center,,
A43228295,Cat,Domestic Shorthair,Mix,F,Yes,0.0,Baby,Normal,11/14/2019 2:42 PM,Owner/Guardian Surrender,For Adoption,Found/Can't Keep,,2/14/2020 4:23 PM,2/14/2020 4:23 PM,Adoption,Adoption Center,,
A43228313,Cat,Domestic Shorthair,Mix,F,Yes,0.0,Baby,Normal,11/14/2019 2:42 PM,Owner/Guardian Surrender,For Adoption,Found/Can't Keep,,3/6/2020 6:35 PM,3/6/2020 6:35 PM,Adoption,Adoption Center,,
A43228333,Cat,Domestic Shorthair,Mix,F,Yes,0.0,Baby,Normal,11/14/2019 2:42 PM,Owner/Guardian Surrender,For Adoption,Found/Can't Keep,,2/1/2020 1:09 PM,2/1/2020 1:09 PM,Adoption,Adoption Center,,
A43228483,Dog,"Terrier, Jack Russell",American Blue Heeler,M,Yes,1.0,Baby,Normal,11/14/2019 2:58 PM,Owner/Guardian Surrender,For Adoption,Other,,1/17/2020 3:37 PM,1/17/2020 3:37 PM,Adoption,Adoption Center,,
A43228488,Dog,"Terrier, Jack Russell",American Blue Heeler,M,Yes,1.0,Baby,Normal,11/14/2019 2:58 PM,Owner/Guardian Surrender,For Adoption,Other,,11/27/2019 7:03 PM,11/27/2019 7:03 PM,Transfer Out,For Adoption,For Adoption,Bichon and Little Buddies Rescue
A43228496,Dog,"Terrier, Jack Russell",American Blue Heeler,M,Yes,1.0,Baby,Normal,11/14/2019 2:58 PM,Owner/Guardian Surrender,For Adoption,Other,,11/27/2019 7:03 PM,11/27/2019 7:03 PM,Transfer Out,For Adoption,For Adoption,Bichon and Little Buddies Rescue
A43228510,Dog,"Terrier, Jack Russell",American Blue Heeler,M,Yes,1.0,Baby,Normal,11/14/2019 2:58 PM,Owner/Guardian Surrender,For Adoption,Other,,2/7/2020 6:16 PM,2/7/2020 6:16 PM,Adoption,Adoption Center,,
A43228517,Dog,"Terrier, Jack Russell",American Blue Heeler,M,Yes,1.0,Baby,Normal,11/14/2019 2:58 PM,Owner/Guardian Surrender,For Adoption,Other,,6/30/2020 5:12 PM,6/30/2020 5:12 PM,Adoption,Adoption Center,,
A43228522,Dog,"Terrier, Jack Russell",American Blue Heeler,M,Yes,1.0,Baby,Normal,11/14/2019 2:58 PM,Owner/Guardian Surrender,For Adoption,Other,,1/24/2020 5:33 PM,1/24/2020 5:33 PM,Adoption,Adoption Center,,
A43228529,Dog,"Terrier, Jack Russell",American Blue Heeler,M,Yes,1.0,Baby,Normal,11/14/2019 2:58 PM,Owner/Guardian Surrender,For Adoption,Other,,1/27/2020 2:31 PM,1/27/2020 2:31 PM,Transfer Out,For Adoption,For Adoption,Green Bay Animal Rescue
A43228544,Dog,"Terrier, Jack Russell",American Blue Heeler,F,Yes,1.0,Baby,Normal,11/14/2019 2:58 PM,Owner/Guardian Surrender,For Adoption,Other,,12/7/2019 4:31 PM,12/7/2019 4:31 PM,Adoption,Adoption Center,,
A43228560,Dog,"Terrier, Jack Russell",American Blue Heeler,F,Yes,1.0,Baby,Normal,11/14/2019 2:58 PM,Owner/Guardian Surrender,For Adoption,Other,,12/28/2019 1:34 PM,12/28/2019 1:34 PM,Adoption,Adoption Center,,
A43228575,Dog,"Terrier, Jack Russell",American Blue Heeler,F,Yes,1.0,Baby,Normal,11/14/2019 2:58 PM,Owner/Guardian Surrender,For Adoption,Other,,1/25/2020 1:25 PM,1/25/2020 1:25 PM,Adoption,Adoption Center,,
A43228591,Dog,"Terrier, Jack Russell",American Blue Heeler,F,Yes,1.0,Baby,Normal,11/14/2019 2:58 PM,Owner/Guardian Surrender,For Adoption,Other,,1/16/2020 11:23 AM,1/16/2020 11:23 AM,Adoption,Adoption Center,,
A43273314,Cat,Domestic Shorthair,Mix,F,Yes,2.0,Young,Normal,11/20/2019 3:58 PM,Stray,ACO / Police Drop Off,,,4/27/2021 12:29 PM,4/27/2021 12:29 PM,Adoption,Adoption Center,,
A43273354,Cat,Domestic Shorthair,Mix,M,Yes,2.0,Young,Normal,11/20/2019 4:00 PM,Stray,ACO / Police Drop Off,,,4/27/2021 12:29 PM,4/27/2021 12:29 PM,Adoption,Adoption Center,,
A43290833,Dog,"Retriever, Labrador",Shepherd,M,Yes,1.0,Baby,Normal,11/22/2019 3:56 PM,Owner/Guardian Surrender,For Adoption,Other,,12/21/2019 1:00 PM,12/21/2019 1:00 PM,Adoption,Adoption Center,,
A43290847,Dog,"Retriever, Labrador",Shepherd,M,Yes,1.0,Baby,Normal,11/22/2019 3:56 PM,Owner/Guardian Surrender,For Adoption,Other,,12/21/2019 1:27 PM,12/21/2019 1:27 PM,Adoption,Adoption Center,,
A43290861,Dog,"Retriever, Labrador",Shepherd,M,Yes,1.0,Baby,Normal,11/22/2019 3:56 PM,Owner/Guardian Surrender,For Adoption,Other,,12/21/2019 3:16 PM,12/21/2019 3:16 PM,Adoption,Adoption Center,,
A43290868,Dog,"Retriever, Labrador",Shepherd,M,No,1.0,Baby,Normal,11/22/2019 3:56 PM,Owner/Guardian Surrender,For Adoption,Other,,11/27/2019 7:03 PM,11/27/2019 7:03 PM,Transfer Out,For Adoption,For Adoption,Bichon and Little Buddies Rescue
A43290872,Dog,"Retriever, Labrador",Shepherd,M,Yes,1.0,Baby,Normal,11/22/2019 3:56 PM,Owner/Guardian Surrender,For Adoption,Other,,12/26/2019 12:35 PM,12/26/2019 12:35 PM,Adoption,Adoption Center,,
A43290882,Dog,"Retriever, Labrador",Shepherd,M,Yes,1.0,Baby,Normal,11/22/2019 3:56 PM,Owner/Guardian Surrender,For Adoption,Other,,1/12/2020 12:17 PM,1/12/2020 12:17 PM,Adoption,Adoption Center,,
A43290895,Dog,"Retriever, Labrador",Shepherd,F,No,1.0,Baby,Normal,11/22/2019 3:56 PM,Owner/Guardian Surrender,For Adoption,Other,,11/27/2019 7:03 PM,11/27/2019 7:03 PM,Transfer Out,For Adoption,For Adoption,Bichon and Little Buddies Rescue
A43293504,Cat,Domestic Shorthair,Siamese,F,Yes,2.0,Baby,Normal,11/23/2019 10:42 AM,Owner/Guardian Surrender,For Adoption,Other,,1/4/2020 12:17 PM,1/4/2020 12:17 PM,Adoption,Adoption Center,,
A43293514,Cat,Domestic Shorthair,Siamese,F,Yes,2.0,Baby,Normal,11/23/2019 10:42 AM,Owner/Guardian Surrender,For Adoption,Other,,1/2/2020 1:08 PM,1/2/2020 1:08 PM,Adoption,Adoption Center,,
A43293519,Cat,Domestic Shorthair,Siamese,M,Yes,2.0,Baby,Normal,11/23/2019 10:42 AM,Owner/Guardian Surrender,For Adoption,Other,,1/25/2020 2:25 PM,1/25/2020 2:25 PM,Adoption,Adoption Center,,
A43293523,Cat,Domestic Shorthair,Siamese,M,Yes,2.0,Baby,Normal,11/23/2019 10:42 AM,Owner/Guardian Surrender,For Adoption,Other,,5/2/2020 12:06 PM,5/2/2020 12:06 PM,Adoption,Adoption Center,,
A43302796,Cat,Domestic Shorthair,Mix,F,Yes,3.0,Young,Normal,11/25/2019 11:03 AM,Stray,ACO / Police Drop Off,,,2/1/2021 7:58 PM,2/1/2021 7:58 PM,Adoption,Adoption Center,,
A43309531,Rabbit,Bunny Rabbit,Bunny Rabbit,F,Yes,,Adult,Normal,11/26/2019 9:26 AM,Stray,ACO / Police Drop Off,,,2/15/2020 12:56 PM,2/15/2020 12:56 PM,Adoption,Adoption Center,,
A43324161,Rabbit,Lop,,M,Yes,19.0,Adult,Normal,11/27/2019 5:54 PM,Owner/Guardian Surrender,For Adoption,Time - Not Enough,,8/10/2020 6:09 PM,8/10/2020 6:09 PM,Adoption,Adoption Center,,
