Species,Primary Breed,Secondary Breed,Gender,Altered,Age in Months Intake,Age Group,Intake Condition,Intake Date,Intake Type,Intake Subtype,Reason,Agency Name,Outcome Date,Release Date,Outcome Type,Outcome Subtype,Outcome Reason,Outcome_Agency_Name
1,"Retriever, Golden",American Blue Heeler,1,1,1.0,Baby,Normal,11/17/2018 3:47 PM,Owner/Guardian Surrender,For Adoption,Other,,12/15/2018 4:00 PM,12/15/2018 4:00 PM,Adoption,Adoption Center,,
1,"Retriever, Golden",American Blue Heeler,1,1,1.0,Baby,Normal,11/17/2018 3:47 PM,Owner/Guardian Surrender,For Adoption,Other,,1/10/2019 12:39 PM,1/10/2019 12:39 PM,Adoption,Adoption Center,,
1,"Retriever, Golden",American Blue Heeler,0,1,1.0,Baby,Normal,11/17/2018 3:47 PM,Owner/Guardian Surrender,For Adoption,Other,,12/15/2018 12:37 PM,12/15/2018 12:37 PM,Adoption,Adoption Center,,
1,"Retriever, Golden",American Blue Heeler,0,1,1.0,Baby,Normal,11/17/2018 3:47 PM,Owner/Guardian Surrender,For Adoption,Other,,12/19/2018 2:09 PM,12/19/2018 2:09 PM,Adoption,Adoption Center,,
1,"Retriever, Golden",American Blue Heeler,0,1,1.0,Baby,Normal,11/17/2018 3:47 PM,Owner/Guardian Surrender,For Adoption,Other,,12/17/2018 2:20 PM,12/17/2018 2:20 PM,Adoption,Adoption Center,,
1,"Retriever, Golden",American Blue Heeler,0,1,1.0,Baby,Normal,11/17/2018 3:47 PM,Owner/Guardian Surrender,For Adoption,Other,,12/15/2018 12:03 PM,12/15/2018 12:03 PM,Adoption,Adoption Center,,
1,"Retriever, Golden",American Blue Heeler,0,1,1.0,Baby,Normal,11/17/2018 3:47 PM,Owner/Guardian Surrender,For Adoption,Other,,12/15/2018 12:58 PM,12/15/2018 12:58 PM,Adoption,Adoption Center,,
1,"Retriever, Golden",American Blue Heeler,0,1,1.0,Baby,Normal,11/17/2018 3:47 PM,Owner/Guardian Surrender,For Adoption,Other,,12/30/2018 12:06 PM,12/30/2018 12:06 PM,Adoption,Adoption Center,,
1,"Retriever, Golden",American Blue Heeler,0,1,1.0,Baby,Normal,11/17/2018 3:47 PM,Owner/Guardian Surrender,For Adoption,Other,,12/16/2018 12:35 PM,12/16/2018 12:35 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,21.0,Adult,Normal,11/17/2018 4:25 PM,Stray,Public Drop Off,,,1/5/2020 12:50 PM,1/5/2020 12:50 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,1.0,Baby,Normal,11/17/2018 4:29 PM,Owner/Guardian Surrender,For Adoption,Other,,4/13/2020 11:56 AM,4/13/2020 11:56 AM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,1.0,Baby,Normal,11/17/2018 4:29 PM,Owner/Guardian Surrender,For Adoption,Other,,4/5/2019 5:03 PM,4/5/2019 5:03 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,1.0,Baby,Normal,11/17/2018 4:29 PM,Owner/Guardian Surrender,For Adoption,Other,,4/5/2019 5:03 PM,4/5/2019 5:03 PM,Adoption,Adoption Center,,
1,"Chihuahua, Short Coat","Terrier, Rat",1,1,204.0,Senior,Sick,11/19/2018 1:34 PM,Owner/Guardian Surrender,Euthanasia Owner Request,Health Issues of Dog,,11/19/2018 3:57 PM,,Euthanasia,Owner Request,,
1,American Blue Heeler,Mix,1,1,1.0,Baby,Normal,11/23/2018 4:58 PM,Owner/Guardian Surrender,For Adoption,Other,,1/12/2019 4:33 PM,1/12/2019 4:33 PM,Adoption,Adoption Center,,
1,American Blue Heeler,Mix,0,1,1.0,Baby,Normal,11/23/2018 4:58 PM,Owner/Guardian Surrender,For Adoption,Other,,1/11/2019 2:22 PM,1/11/2019 2:22 PM,Adoption,Adoption Center,,
1,American Blue Heeler,Mix,0,0,1.0,Baby,Normal,11/23/2018 5:04 PM,Owner/Guardian Surrender,For Adoption,Other,,11/23/2018 6:38 PM,11/23/2018 6:38 PM,Transfer Out,To Specific Rescue,For Adoption,Green Bay Animal Rescue
1,American Blue Heeler,Mix,0,0,1.0,Baby,Normal,11/23/2018 5:04 PM,Owner/Guardian Surrender,For Adoption,Other,,11/23/2018 6:38 PM,11/23/2018 6:38 PM,Transfer Out,To Specific Rescue,For Adoption,Green Bay Animal Rescue
1,American Blue Heeler,Mix,0,0,1.0,Baby,Normal,11/23/2018 5:04 PM,Owner/Guardian Surrender,For Adoption,Other,,11/23/2018 6:38 PM,11/23/2018 6:38 PM,Transfer Out,To Specific Rescue,For Adoption,Green Bay Animal Rescue
1,American Blue Heeler,Mix,1,0,1.0,Baby,Normal,11/23/2018 5:04 PM,Owner/Guardian Surrender,For Adoption,Other,,11/23/2018 6:38 PM,11/23/2018 6:38 PM,Transfer Out,To Specific Rescue,For Adoption,Green Bay Animal Rescue
1,American Blue Heeler,Mix,1,0,1.0,Baby,Normal,11/23/2018 5:04 PM,Owner/Guardian Surrender,For Adoption,Other,,11/23/2018 6:38 PM,11/23/2018 6:38 PM,Transfer Out,To Specific Rescue,For Adoption,Green Bay Animal Rescue
0,Domestic Shorthair,Mix,1,1,4.0,Young,Normal,11/24/2018 1:49 PM,Owner/Guardian Surrender,For Adoption,Other,,6/3/2019 1:05 PM,6/3/2019 1:05 PM,Adoption,Adoption Center,,
0,Domestic Longhair,Mix,0,1,8.0,Adult,Normal,11/24/2018 1:52 PM,Stray,ACO / Police Drop Off,,,8/16/2020 10:06 AM,8/16/2020 10:06 AM,Adoption,Adoption Center,,
1,"Terrier, Rat",Mix,0,0,1.0,Baby,Normal,11/24/2018 4:43 PM,Owner/Guardian Surrender,For Adoption,Other,,12/13/2018 3:41 PM,12/13/2018 3:41 PM,Transfer Out,For Adoption,For Adoption,Bichon and Little Buddies Rescue
1,"Terrier, Rat",Mix,1,0,1.0,Baby,Normal,11/24/2018 4:43 PM,Owner/Guardian Surrender,For Adoption,Other,,12/13/2018 3:41 PM,12/13/2018 3:41 PM,Transfer Out,For Adoption,For Adoption,Bichon and Little Buddies Rescue
1,"Terrier, Rat",Mix,1,0,1.0,Baby,Normal,11/24/2018 4:43 PM,Owner/Guardian Surrender,For Adoption,Other,,12/13/2018 3:41 PM,12/13/2018 3:41 PM,Transfer Out,For Adoption,For Adoption,Bichon and Little Buddies Rescue
1,"Terrier, Rat",Mix,1,0,1.0,Baby,Normal,11/24/2018 4:43 PM,Owner/Guardian Surrender,For Adoption,Other,,12/13/2018 3:41 PM,12/13/2018 3:41 PM,Transfer Out,For Adoption,For Adoption,Bichon and Little Buddies Rescue
1,"Spaniel, Cavalier King Charles",Mix,0,1,36.0,Adult,Normal,12/5/2018 4:33 PM,Owner/Guardian Surrender,For Adoption,Other,,6/28/2019 7:58 AM,6/28/2019 7:58 AM,Adoption,Adoption Center,,
1,"Chihuahua, Short Coat",Mix,0,0,96.0,Adult,Normal,12/5/2018 4:33 PM,Owner/Guardian Surrender,For Adoption,Other,,12/13/2018 3:41 PM,12/13/2018 3:41 PM,Transfer Out,For Adoption,For Adoption,Bichon and Little Buddies Rescue
1,German Shepherd,Australian Shepherd,1,1,1.0,Baby,Normal,12/8/2018 3:02 PM,Owner/Guardian Surrender,For Adoption,Other,,12/22/2018 4:50 PM,12/22/2018 4:50 PM,Adoption,Adoption Center,,
1,German Shepherd,Australian Shepherd,1,1,1.0,Baby,Normal,12/8/2018 3:02 PM,Owner/Guardian Surrender,For Adoption,Other,,12/22/2018 3:08 PM,12/22/2018 3:08 PM,Adoption,Adoption Center,,
1,German Shepherd,Australian Shepherd,1,1,1.0,Baby,Normal,12/8/2018 3:02 PM,Owner/Guardian Surrender,For Adoption,Other,,12/22/2018 4:28 PM,12/22/2018 4:28 PM,Adoption,Adoption Center,,
1,German Shepherd,Australian Shepherd,1,1,1.0,Baby,Normal,12/8/2018 3:02 PM,Owner/Guardian Surrender,For Adoption,Other,,1/4/2019 5:54 PM,1/4/2019 5:54 PM,Adoption,Adoption Center,,
1,Keeshond,"Retriever, Golden",0,1,1.0,Baby,Normal,1/28/2018 3:47 PM,Owner/Guardian Surrender,For Adoption,Other,,3/7/2018 6:46 PM,3/7/2018 6:46 PM,Adoption,Adoption Center,,
1,Keeshond,"Retriever, Golden",0,1,1.0,Baby,Normal,1/28/2018 3:47 PM,Owner/Guardian Surrender,For Adoption,Other,,3/3/2018 2:48 PM,3/3/2018 2:48 PM,Adoption,Adoption Center,,
1,Keeshond,"Retriever, Golden",0,1,1.0,Baby,Normal,1/28/2018 3:47 PM,Owner/Guardian Surrender,For Adoption,Other,,3/3/2018 4:09 PM,3/3/2018 4:09 PM,Adoption,Adoption Center,,
1,Keeshond,"Retriever, Golden",1,1,1.0,Baby,Normal,1/28/2018 3:47 PM,Owner/Guardian Surrender,For Adoption,Other,,3/5/2018 1:16 PM,3/5/2018 1:16 PM,Adoption,Adoption Center,,
1,Pug,Terrier,0,1,3.0,Baby,Normal,1/28/2018 3:47 PM,Owner/Guardian Surrender,For Adoption,Other,,2/17/2018 1:10 PM,2/17/2018 1:10 PM,Adoption,Adoption Center,,
0,Domestic Medium Hair,Mix,1,1,5.0,Young,Normal,2/1/2018 12:36 PM,Owner/Guardian Surrender,For Adoption,Found/Can't Keep,,4/6/2018 2:40 PM,4/6/2018 2:40 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,4.0,Young,Normal,2/1/2018 1:30 PM,Stray,Public Drop Off,,,3/24/2018 1:36 PM,3/24/2018 1:36 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,4.0,Young,Normal,2/1/2018 1:30 PM,Stray,Public Drop Off,,,3/24/2018 1:36 PM,3/24/2018 1:36 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,11.0,Adult,Normal,2/8/2018 11:26 AM,Stray,ACO / Police Drop Off,,,4/23/2018 11:58 AM,4/23/2018 11:58 AM,Adoption,Adoption Center,,
3,Lop,Bunny Rabbit,0,1,24.0,Adult,Normal,2/9/2018 8:11 PM,Owner/Guardian Surrender,For Adoption,Time - Not Enough,,6/9/2018 4:38 PM,6/9/2018 4:38 PM,Adoption,Adoption Center,,
3,Lionhead,Lop,1,1,60.0,Adult,Normal,2/9/2018 8:11 PM,Owner/Guardian Surrender,For Adoption,Time - Not Enough,,6/9/2018 4:38 PM,6/9/2018 4:38 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,60.0,Adult,Fearful,2/10/2018 3:26 PM,Owner/Guardian Surrender,For Evaluation,Allergies,,6/8/2018 2:48 PM,6/8/2018 2:48 PM,Adoption,Adoption Center,,
1,Terrier,Mix,1,1,,Adult,Normal,2/15/2018 2:13 PM,Stray,Public Drop Off,,,2/15/2018 2:16 PM,2/15/2018 2:16 PM,Return to Owner/Guardian,Stray Reclaim,,
1,Beagle,Mix,0,1,70.0,Adult,Normal,2/16/2018 3:50 PM,Owner/Guardian Surrender,For Adoption,Other,,3/30/2018 6:07 PM,3/30/2018 6:07 PM,Adoption,Adoption Center,,
1,"Retriever, Labrador","Coonhound, Treeing Walker",1,1,1.0,Baby,Normal,2/16/2018 3:50 PM,Owner/Guardian Surrender,For Adoption,Other,,3/30/2018 4:05 PM,3/30/2018 4:05 PM,Adoption,Adoption Center,,
1,"Retriever, Labrador","Coonhound, Treeing Walker",1,1,1.0,Baby,Normal,2/16/2018 3:50 PM,Owner/Guardian Surrender,For Adoption,Other,,5/4/2018 6:12 PM,5/4/2018 6:12 PM,Adoption,Adoption Center,,
1,"Retriever, Labrador","Coonhound, Treeing Walker",1,1,1.0,Baby,Normal,2/16/2018 3:50 PM,Owner/Guardian Surrender,For Adoption,Other,,4/13/2018 5:01 PM,4/13/2018 5:01 PM,Adoption,Adoption Center,,
1,"Retriever, Labrador","Coonhound, Treeing Walker",1,1,1.0,Baby,Normal,2/16/2018 3:50 PM,Owner/Guardian Surrender,For Adoption,Other,,4/11/2018 5:16 PM,4/11/2018 5:16 PM,Adoption,Adoption Center,,
1,"Retriever, Labrador","Coonhound, Treeing Walker",1,1,1.0,Baby,Normal,2/16/2018 3:50 PM,Owner/Guardian Surrender,For Adoption,Other,,4/28/2018 2:37 PM,4/28/2018 2:37 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,,Adult,Normal,2/21/2018 4:40 PM,Stray,Public Drop Off,,,8/22/2018 2:04 PM,8/22/2018 2:04 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,10.0,Young,Normal,2/22/2018 3:10 PM,Owner/Guardian Surrender,For Adoption,Moving,,5/23/2018 6:46 PM,5/23/2018 6:46 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,60.0,Adult,Normal,2/22/2018 3:10 PM,Owner/Guardian Surrender,For Adoption,Moving,,4/6/2018 2:13 PM,4/6/2018 2:13 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,60.0,Adult,Normal,2/22/2018 3:10 PM,Owner/Guardian Surrender,For Adoption,Moving,,5/23/2018 6:46 PM,5/23/2018 6:46 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,60.0,Adult,Normal,2/22/2018 3:10 PM,Owner/Guardian Surrender,For Adoption,Moving,,5/23/2018 6:46 PM,5/23/2018 6:46 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,23.0,Adult,Normal,2/23/2018 3:42 PM,Stray,ACO / Police Drop Off,,,9/27/2018 1:33 PM,9/27/2018 1:33 PM,Adoption,Adoption Center,,
1,"Retriever, Labrador",Mix,1,1,,Senior,Normal,2/24/2018 11:21 AM,Stray,ACO / Police Drop Off,,,2/24/2018 4:16 PM,2/24/2018 4:16 PM,Return to Owner/Guardian,Stray Reclaim,,
1,Australian Shepherd,Mix,0,1,1.0,Young,Normal,2/24/2018 4:25 PM,Owner/Guardian Surrender,For Adoption,Can't find homes for litter,,3/26/2018 1:16 PM,3/26/2018 1:16 PM,Adoption,Adoption Center,,
1,Australian Shepherd,Mix,0,1,1.0,Young,Normal,2/24/2018 4:25 PM,Owner/Guardian Surrender,For Adoption,Can't find homes for litter,,3/28/2018 2:34 PM,3/28/2018 2:34 PM,Adoption,Adoption Center,,
1,Australian Shepherd,Mix,0,1,1.0,Young,Normal,2/24/2018 4:25 PM,Owner/Guardian Surrender,For Adoption,Can't find homes for litter,,4/2/2018 11:42 AM,4/2/2018 11:42 AM,Adoption,Adoption Center,,
1,Australian Shepherd,Mix,0,1,1.0,Young,Normal,2/24/2018 4:25 PM,Owner/Guardian Surrender,For Adoption,Can't find homes for litter,,3/24/2018 12:44 PM,3/24/2018 12:44 PM,Adoption,Adoption Center,,
1,Australian Shepherd,Mix,1,1,1.0,Young,Normal,2/24/2018 4:25 PM,Owner/Guardian Surrender,For Adoption,Can't find homes for litter,,3/28/2018 5:48 PM,3/28/2018 5:48 PM,Adoption,Adoption Center,,
1,Australian Shepherd,Mix,0,1,1.0,Young,Normal,2/24/2018 4:25 PM,Owner/Guardian Surrender,For Adoption,Can't find homes for litter,,3/25/2018 10:43 AM,3/25/2018 10:43 AM,Adoption,Adoption Center,,
1,Border Collie,Mix,0,1,35.0,Adult,Normal,2/24/2018 4:25 PM,Owner/Guardian Surrender,For Adoption,Can't find homes for litter,,3/3/2018 1:21 PM,3/3/2018 1:21 PM,Adoption,Adoption Center,,
1,"Retriever, Labrador",Mix,1,0,,Adult,Normal,2/27/2018 4:48 PM,Stray,ACO / Police Drop Off,,,3/1/2018 10:22 AM,3/1/2018 10:22 AM,Return to Owner/Guardian,Stray Reclaim,,
1,German Shepherd,Mix,1,0,,Adult,Normal,2/27/2018 12:02 AM,Stray,ACO / Police Drop Off,,,2/27/2018 6:50 PM,2/27/2018 6:50 PM,Return to Owner/Guardian,Stray Reclaim,,
1,"Retriever, Labrador",Mix,0,0,,Adult,Normal,3/1/2018 2:17 PM,Stray,Public Drop Off,,,3/7/2018 5:00 PM,3/7/2018 5:00 PM,Return to Owner/Guardian,Stray Reclaim,,
0,Domestic Medium Hair,Mix,0,1,84.0,Adult,Normal,3/2/2018 6:07 PM,Owner/Guardian Surrender,For Adoption,Moving,,3/9/2018 3:07 PM,3/9/2018 3:07 PM,Return to Owner/Guardian,Owner Reclaim,,
1,Australian Shepherd,Mix,1,1,1.0,Baby,Normal,2/24/2018 11:33 AM,Owner/Guardian Surrender,For Adoption,Other,,4/19/2018 12:51 PM,4/19/2018 12:51 PM,Adoption,Adoption Center,,
1,American Blue Heeler,"Terrier, Fox, Smooth",0,1,1.0,Baby,Normal,3/3/2018 6:39 PM,Owner/Guardian Surrender,For Adoption,Other,,5/14/2018 1:38 PM,5/14/2018 1:38 PM,Adoption,Adoption Center,,
1,American Blue Heeler,"Terrier, Fox, Smooth",0,1,1.0,Baby,Normal,3/3/2018 6:39 PM,Owner/Guardian Surrender,For Adoption,Other,,4/27/2018 5:12 PM,4/27/2018 5:12 PM,Adoption,Adoption Center,,
1,Australian Shepherd,Mix,1,1,8.0,Young,Normal,3/3/2018 6:39 PM,Owner/Guardian Surrender,For Adoption,Other,,4/18/2018 3:03 PM,4/18/2018 3:03 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,24.0,Adult,Normal,3/8/2018 1:23 PM,Owner/Guardian Surrender,For Adoption,Moving,,4/17/2018 11:58 AM,4/17/2018 11:58 AM,Transfer Out,For Adoption,For Adoption,"Langlade County Humane Society, Inc."
1,Pekingese,"Terrier, Yorkshire",1,0,192.0,Senior,Sick,3/8/2018 2:22 PM,Owner/Guardian Surrender,Euthanasia Owner Request,Health Issues of Dog,,3/8/2018 2:28 PM,,Euthanasia,Disease - Chronic,,
0,Domestic Shorthair,Mix,1,1,8.0,Adult,Normal,3/8/2018 2:35 PM,Owner/Guardian Surrender,For Adoption,Found/Can't Keep,,8/27/2018 2:32 PM,8/27/2018 2:32 PM,Transfer Out,For Adoption,For Adoption,"Langlade County Humane Society, Inc."
0,Domestic Shorthair,Mix,0,1,5.0,Young,Normal,3/8/2018 2:35 PM,Owner/Guardian Surrender,For Adoption,Found/Can't Keep,,6/27/2018 2:54 PM,6/27/2018 2:54 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,0,0.0,Baby,Unweaned,3/9/2018 7:33 PM,Owner/Guardian Surrender,For Evaluation,Other,,3/10/2018 10:12 AM,3/10/2018 10:12 AM,Transfer Out,To Specific Rescue,For Adoption,Green Bay Animal Rescue
0,Domestic Shorthair,Mix,0,0,0.0,Baby,Unweaned,3/9/2018 7:33 PM,Owner/Guardian Surrender,For Evaluation,Other,,3/10/2018 10:37 AM,,Died,Unknown,,
1,American Blue Heeler,Hound,0,1,2.0,Young,Normal,3/11/2018 11:09 AM,Owner/Guardian Surrender,For Adoption,Other,,3/25/2018 11:47 AM,3/25/2018 11:47 AM,Adoption,Adoption Center,,
1,American Blue Heeler,Hound,1,1,2.0,Young,Normal,3/11/2018 11:09 AM,Owner/Guardian Surrender,For Adoption,Other,,4/11/2018 4:36 PM,4/11/2018 4:36 PM,Adoption,Adoption Center,,
1,American Blue Heeler,Hound,0,1,2.0,Young,Normal,3/11/2018 11:09 AM,Owner/Guardian Surrender,For Adoption,Other,,5/15/2018 11:11 AM,5/15/2018 11:11 AM,Adoption,Adoption Center,,
1,"Retriever, Labrador",Mix,0,0,,Senior,Normal,3/12/2018 7:30 PM,Stray,ACO / Police Drop Off,,,3/16/2018 12:11 PM,3/16/2018 12:11 PM,Return to Owner/Guardian,Stray Reclaim,,
0,Domestic Longhair,Mix,1,1,7.0,Young,Normal,3/12/2018 3:33 PM,Owner/Guardian Surrender,For Adoption,Too Many Pets,,6/10/2018 10:30 AM,6/10/2018 10:30 AM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,7.0,Young,Normal,3/12/2018 3:33 PM,Owner/Guardian Surrender,For Adoption,Too Many Pets,,6/10/2018 10:30 AM,6/10/2018 10:30 AM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,,Adult,Normal,3/16/2018 6:23 PM,Stray,Public Drop Off,,,5/21/2018 2:25 PM,5/21/2018 2:25 PM,Adoption,Adoption Center,,
1,Beagle,Mix,1,1,,Adult,Normal,3/18/2018 12:18 PM,Stray,ACO / Police Drop Off,,,3/29/2018 11:04 AM,3/29/2018 11:04 AM,Return to Owner/Guardian,Stray Reclaim,,
0,Domestic Shorthair,Mix,0,0,,Adult,Normal,3/18/2018 1:36 PM,Stray,ACO / Police Drop Off,,,3/20/2018 3:37 PM,,Euthanasia,Disease - Other Fatal,,
0,Domestic Medium Hair,Mix,1,1,34.0,Adult,Normal,3/19/2018 1:40 PM,Stray,ACO / Police Drop Off,,,5/4/2018 5:36 PM,5/4/2018 5:36 PM,Transfer Out,For Adoption,For Adoption,Neenah Animal Shelter
1,"Chihuahua, Long Coat",Mix,1,0,123.0,Senior,Normal,3/20/2018 12:11 PM,Owner/Guardian Surrender,For Evaluation,Health Issues/Human,,4/26/2018 10:50 AM,4/26/2018 10:50 AM,Transfer Out,For Adoption,For Adoption,"Green Lake Area Animal Shelter, LTD"
3,Lop,Lop,0,1,,Adult,Normal,3/21/2018 3:28 PM,Stray,Public Drop Off,,,3/4/2019 2:01 PM,3/4/2019 2:01 PM,Adoption,Adoption Center,,
1,"Retriever, Labrador","Terrier, Pit Bull",0,0,,Adult,Normal,3/24/2018 3:23 PM,Stray,ACO / Police Drop Off,,,3/24/2018 4:38 PM,3/24/2018 4:38 PM,Return to Owner/Guardian,Stray Reclaim,,
0,Domestic Medium Hair,Mix,1,1,120.0,Senior,Normal,3/26/2018 12:41 PM,Owner/Guardian Surrender,For Adoption,Moving,,5/5/2018 1:14 PM,5/5/2018 1:14 PM,Adoption,Adoption Center,,
0,Domestic Medium Hair,Mix,1,1,121.0,Senior,Normal,5/7/2018 11:35 AM,Return,Within Exchange Period,Allergies,,6/14/2018 11:24 AM,6/14/2018 11:24 AM,Adoption,Adoption Center,,
1,"Retriever, Labrador",Mix,1,0,,Young,Normal,3/28/2018 1:39 PM,Stray,ACO / Police Drop Off,,,3/29/2018 10:47 AM,3/29/2018 10:47 AM,Return to Owner/Guardian,Stray Reclaim,,
0,Domestic Longhair,Mix,0,1,11.0,Young,Normal,3/28/2018 7:07 PM,Owner/Guardian Surrender,For Adoption,Can't Afford,,2/21/2019 12:01 PM,2/21/2019 12:01 PM,Adoption,Adoption Center,,
1,"Retriever, Labrador",Mix,1,1,82.0,Adult,Normal,3/31/2018 12:46 PM,Owner/Guardian Surrender,For Adoption,Health Issues/Human,,5/4/2018 4:04 PM,5/4/2018 4:04 PM,Adoption,Adoption Center,,
1,"Retriever, Labrador",Beagle,0,1,36.0,Adult,Normal,3/31/2018 3:31 PM,Owner/Guardian Surrender,For Adoption,Can't find homes for litter,,4/25/2018 6:07 PM,4/25/2018 6:07 PM,Adoption,Adoption Center,,
1,"Retriever, Labrador",Beagle,0,1,37.0,Adult,Normal,5/19/2018 12:06 PM,Return,Within Exchange Period,Other,,6/30/2018 12:56 PM,6/30/2018 12:56 PM,Adoption,Adoption Center,,
1,Australian Shepherd,American Blue Heeler,1,1,1.0,Young,Normal,3/31/2018 3:31 PM,Owner/Guardian Surrender,For Adoption,Can't find homes for litter,,5/11/2018 3:03 PM,5/11/2018 3:03 PM,Adoption,Adoption Center,,
1,Australian Shepherd,American Blue Heeler,1,1,1.0,Young,Normal,3/31/2018 3:31 PM,Owner/Guardian Surrender,For Adoption,Can't find homes for litter,,5/12/2018 12:59 PM,5/12/2018 12:59 PM,Adoption,Adoption Center,,
1,Border Collie,Mix,0,1,1.0,Baby,Normal,6/23/2018 12:52 PM,Owner/Guardian Surrender,For Adoption,Other,,7/25/2018 4:18 PM,7/25/2018 4:18 PM,Adoption,Adoption Center,,
1,Border Collie,Mix,0,1,1.0,Baby,Normal,6/23/2018 12:52 PM,Owner/Guardian Surrender,For Adoption,Other,,8/2/2018 2:40 PM,8/2/2018 2:40 PM,Adoption,Adoption Center,,
1,Border Collie,Mix,1,1,1.0,Baby,Normal,6/23/2018 12:52 PM,Owner/Guardian Surrender,For Adoption,Other,,7/21/2018 2:50 PM,7/21/2018 2:50 PM,Adoption,Adoption Center,,
1,Border Collie,Mix,1,1,5.0,Baby,Normal,10/27/2018 11:28 AM,Return,Beyond Exchange Period,Other,,11/21/2018 5:46 PM,11/21/2018 5:46 PM,Adoption,Adoption Center,,
1,Border Collie,Mix,1,1,1.0,Baby,Normal,6/23/2018 12:52 PM,Owner/Guardian Surrender,For Adoption,Other,,8/8/2018 6:03 PM,8/8/2018 6:03 PM,Adoption,Adoption Center,,
1,Border Collie,Mix,1,1,1.0,Baby,Normal,6/23/2018 12:52 PM,Owner/Guardian Surrender,For Adoption,Other,,7/27/2018 5:17 PM,7/27/2018 5:17 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,2.0,Baby,Normal,6/24/2018 10:33 AM,Stray,ACO / Police Drop Off,,,12/8/2018 3:42 PM,12/8/2018 3:42 PM,Adoption,Adoption Center,,
0,Ragdoll,Mix,0,1,2.0,Young,Normal,6/28/2018 11:47 AM,Stray,ACO / Police Drop Off,,,8/2/2018 11:18 AM,8/2/2018 11:18 AM,Adoption,Adoption Center,,
0,Domestic Medium Hair,Mix,1,1,2.0,Baby,Normal,6/30/2018 1:51 PM,Stray,ACO / Police Drop Off,,,7/21/2018 12:34 PM,7/21/2018 12:34 PM,Adoption,Adoption Center,,
1,"Chihuahua, Long Coat",Mix,1,1,2.0,Baby,Normal,6/30/2018 1:45 PM,Owner/Guardian Surrender,For Adoption,Other,,7/14/2018 12:22 PM,7/14/2018 12:22 PM,Adoption,Adoption Center,,
1,"Chihuahua, Long Coat",Mix,1,1,2.0,Baby,Normal,6/30/2018 1:45 PM,Owner/Guardian Surrender,For Adoption,Other,,7/21/2018 3:12 PM,7/21/2018 3:12 PM,Adoption,Adoption Center,,
1,"Chihuahua, Long Coat",Mix,1,1,2.0,Baby,Normal,6/30/2018 1:45 PM,Owner/Guardian Surrender,For Adoption,Other,,7/21/2018 3:12 PM,7/21/2018 3:12 PM,Adoption,Adoption Center,,
1,"Terrier, Boston",Mix,1,1,6.0,Young,Normal,6/30/2018 2:34 PM,Owner/Guardian Surrender,For Adoption,Other,,8/1/2018 6:07 PM,8/1/2018 6:07 PM,Adoption,Adoption Center,,
1,Shih Tzu,Bichon Frise,1,1,47.0,Young,Normal,6/30/2018 2:34 PM,Owner/Guardian Surrender,For Adoption,Other,,7/28/2018 2:18 PM,7/28/2018 2:18 PM,Adoption,Adoption Center,,
1,Shih Tzu,Bichon Frise,1,1,71.0,Adult,Normal,6/30/2018 2:34 PM,Owner/Guardian Surrender,For Adoption,Other,,8/6/2018 12:21 PM,8/6/2018 12:21 PM,Adoption,Adoption Center,,
1,"Terrier, Yorkshire",Mix,1,1,113.0,Senior,Normal,6/30/2018 2:34 PM,Owner/Guardian Surrender,For Adoption,Other,,7/28/2018 4:29 PM,7/28/2018 4:29 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,1.0,Young,Normal,7/2/2018 1:48 PM,Stray,ACO / Police Drop Off,,,8/27/2018 2:32 PM,8/27/2018 2:32 PM,Transfer Out,For Adoption,For Adoption,"Langlade County Humane Society, Inc."
0,Domestic Shorthair,Mix,1,1,1.0,Young,Normal,7/2/2018 1:48 PM,Stray,ACO / Police Drop Off,,,8/27/2018 2:32 PM,8/27/2018 2:32 PM,Transfer Out,For Adoption,For Adoption,"Langlade County Humane Society, Inc."
