Species,Primary Breed,Secondary Breed,Gender,Altered,Age in Months Intake,Age Group,Intake Condition,Intake Date,Intake Type,Intake Subtype,Reason,Agency Name,Outcome Date,Release Date,Outcome Type,Outcome Subtype,Outcome Reason,Outcome_Agency_Name
1,Border Collie,Mix,1,1,1.0,Baby,Normal,5/16/2020 12:37 PM,Owner/Guardian Surrender,For Adoption,Other,,6/30/2020 12:41 PM,6/30/2020 12:41 PM,Adoption,Adoption Center,,
1,Border Collie,Mix,1,1,1.0,Baby,Normal,5/16/2020 12:37 PM,Owner/Guardian Surrender,For Adoption,Other,,7/9/2020 3:15 PM,7/9/2020 3:15 PM,Adoption,Adoption Center,,
1,Border Collie,Mix,1,0,1.0,Baby,Normal,5/16/2020 12:37 PM,Owner/Guardian Surrender,For Adoption,Other,,5/30/2020 11:24 AM,5/30/2020 11:24 AM,Transfer Out,For Adoption,For Adoption,Green Bay Animal Rescue
1,Border Collie,Mix,1,0,1.0,Baby,Normal,5/16/2020 12:37 PM,Owner/Guardian Surrender,For Adoption,Other,,5/30/2020 11:24 AM,5/30/2020 11:24 AM,Transfer Out,For Adoption,For Adoption,Green Bay Animal Rescue
1,Border Collie,Mix,1,1,1.0,Baby,Normal,5/16/2020 12:37 PM,Owner/Guardian Surrender,For Adoption,Other,,7/1/2020 12:48 PM,7/1/2020 12:48 PM,Adoption,Adoption Center,,
1,Border Collie,Mix,1,0,1.0,Baby,Normal,5/16/2020 12:37 PM,Owner/Guardian Surrender,For Adoption,Other,,5/30/2020 11:24 AM,5/30/2020 11:24 AM,Transfer Out,For Adoption,For Adoption,Green Bay Animal Rescue
0,Domestic Shorthair,Mix,1,1,179.0,Senior,Sick,5/17/2020 12:32 PM,Owner/Guardian Surrender,Euthanasia Owner Request,Health Issues of cat,,5/17/2020 5:48 PM,,Euthanasia,Owner Request,,
0,Domestic Shorthair,Mix,0,1,17.0,Young,Normal,5/19/2020 6:04 PM,Owner/Guardian Surrender,For Adoption,Other,,1/27/2021 1:17 PM,1/27/2021 1:17 PM,Transfer Out,To Specific Rescue,For Adoption,Orphan Animal Rescue - OARS
0,Domestic Shorthair,Mix,1,1,0.0,Baby,Normal,5/19/2020 6:04 PM,Owner/Guardian Surrender,For Adoption,Other,,8/27/2020 6:33 PM,8/27/2020 6:33 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,0.0,Baby,Normal,5/19/2020 6:04 PM,Owner/Guardian Surrender,For Adoption,Other,,8/27/2020 6:33 PM,8/27/2020 6:33 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,0.0,Baby,Normal,5/19/2020 6:04 PM,Owner/Guardian Surrender,For Adoption,Other,,10/26/2020 7:59 PM,10/26/2020 7:59 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,0.0,Young,Normal,5/26/2020 11:14 AM,Stray,Public Drop Off,,,7/16/2020 4:29 PM,7/16/2020 4:29 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,2.0,Baby,Normal,5/28/2020 2:12 PM,Owner/Guardian Surrender,For Adoption,Can't find homes for litter,,10/24/2020 4:35 PM,10/24/2020 4:35 PM,Adoption,Adoption Center,,
0,Manx,Mix,1,1,2.0,Baby,Normal,5/28/2020 2:12 PM,Owner/Guardian Surrender,For Adoption,Can't find homes for litter,,6/23/2020 11:28 AM,6/23/2020 11:28 AM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,,Adult,Normal,10/23/2020 12:42 PM,Clinic,Neuter,,,10/23/2020 12:44 PM,10/23/2020 12:44 PM,Clinic Out,Other,,
0,Domestic Shorthair,Mix,1,1,,Adult,Normal,10/23/2020 12:42 PM,Clinic,Neuter,,,10/23/2020 12:45 PM,10/23/2020 12:45 PM,Clinic Out,Other,,
0,Domestic Shorthair,Mix,0,1,4.0,Young,Normal,10/23/2020 1:20 PM,Clinic,Spay,,,10/23/2020 1:27 PM,10/23/2020 1:27 PM,Clinic Out,Other,,
0,Domestic Shorthair,Mix,1,1,4.0,Young,Normal,10/23/2020 1:25 PM,Clinic,Neuter,,,10/23/2020 1:28 PM,10/23/2020 1:28 PM,Clinic Out,Other,,
0,Domestic Shorthair,Mix,1,1,,Young,Normal,10/23/2020 1:39 PM,Clinic,Neuter,,,10/23/2020 1:42 PM,10/23/2020 1:42 PM,Clinic Out,Other,,
0,Domestic Shorthair,Mix,0,1,,Young,Normal,10/23/2020 1:41 PM,Clinic,Spay,,,10/23/2020 1:43 PM,10/23/2020 1:43 PM,Clinic Out,Other,,
0,Domestic Shorthair,Mix,0,1,,Young,Normal,10/23/2020 1:55 PM,Clinic,Spay,,,10/23/2020 1:59 PM,10/23/2020 1:59 PM,Clinic Out,Other,,
0,Domestic Shorthair,Mix,1,1,6.0,Young,Normal,10/23/2020 2:08 PM,Clinic,Neuter,,,10/23/2020 2:11 PM,10/23/2020 2:11 PM,Clinic Out,Other,,
0,Domestic Shorthair,Mix,1,1,6.0,Young,Normal,10/23/2020 2:13 PM,Clinic,Neuter,,,10/23/2020 2:15 PM,10/23/2020 2:15 PM,Clinic Out,Other,,
0,Domestic Shorthair,Mix,1,1,47.0,Adult,Normal,10/24/2020 2:40 PM,Owner/Guardian Surrender,For Adoption,Other,,2/17/2021 8:32 PM,2/17/2021 8:32 PM,Adoption,Adoption Center,,
0,Domestic Medium Hair,Mix,1,1,11.0,Young,Fearful,10/24/2020 2:40 PM,Owner/Guardian Surrender,For Adoption,Other,,2/13/2021 6:06 PM,2/13/2021 6:06 PM,Adoption,Adoption Center,,
1,"Retriever, Labrador",Mix,0,1,,Young,Normal,10/24/2020 2:18 PM,Stray,ACO / Police Drop Off,,,10/26/2020 12:17 PM,10/26/2020 12:17 PM,Return to Owner/Guardian,Stray Reclaim,,
0,Manx,Mix,0,0,,Baby,Sick,10/26/2020 1:57 PM,Owner/Guardian Surrender,For Evaluation,Health Issues of cat,,10/28/2020 1:32 PM,,Euthanasia,Congenital Defect,,
0,Manx,Mix,2,0,,Baby,Sick,10/26/2020 1:57 PM,Owner/Guardian Surrender,For Evaluation,Health Issues of cat,,10/28/2020 1:39 PM,,Euthanasia,Congenital Defect,,
0,Domestic Shorthair,Mix,0,1,14.0,Young,Normal,10/30/2020 1:51 PM,Clinic,Spay,,,10/30/2020 5:34 PM,10/30/2020 5:34 PM,Clinic Out,Microchip,,
0,Domestic Shorthair,Mix,1,1,25.0,Adult,Normal,10/30/2020 1:53 PM,Clinic,Neuter,,,10/30/2020 5:35 PM,10/30/2020 5:35 PM,Clinic Out,Microchip,,
0,Domestic Shorthair,Mix,1,1,17.0,Adult,Normal,11/3/2020 11:49 AM,Owner/Guardian Surrender,For Adoption,Found/Can't Keep,,1/27/2021 1:17 PM,1/27/2021 1:17 PM,Transfer Out,To Specific Rescue,For Adoption,Orphan Animal Rescue - OARS
0,Domestic Shorthair,Mix,0,1,,Adult,Normal,11/3/2020 10:25 AM,Stray,ACO / Police Drop Off,,,11/5/2020 9:08 AM,11/5/2020 9:08 AM,Return to Owner/Guardian,Stray Reclaim,,
1,Shepherd,Mix,0,0,82.0,Adult,Normal,11/6/2020 6:21 AM,Stray,ACO / Police Drop Off,,,11/7/2020 1:18 PM,11/7/2020 1:18 PM,Return to Owner/Guardian,Stray Reclaim,,
0,Domestic Shorthair,Mix,0,1,35.0,Young,Normal,11/7/2020 11:26 AM,Stray,ACO / Police Drop Off,,,11/27/2020 7:49 PM,11/27/2020 7:49 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,47.0,Adult,Normal,11/10/2020 2:22 PM,Owner/Guardian Surrender,For Adoption,Found/Can't Keep,,2/28/2021 12:09 PM,2/28/2021 12:09 PM,Adoption,Adoption Center,,
1,"Terrier, Boston",Mix,0,0,143.0,Senior,Sick,11/9/2020 1:16 PM,Owner/Guardian Surrender,Euthanasia Owner Request,Health Issues of Dog,,11/9/2020 6:01 PM,,Euthanasia,Owner Request,,
0,Domestic Longhair,Mix,0,1,4.0,Young,Normal,11/13/2020 10:11 AM,Clinic,Spay,,,11/13/2020 11:08 AM,11/13/2020 11:08 AM,Clinic Out,Other,,
0,Domestic Shorthair,Mix,0,1,2.0,Young,Normal,11/13/2020 10:11 AM,Clinic,Spay,,,11/13/2020 11:08 AM,11/13/2020 11:08 AM,Clinic Out,Other,,
0,Domestic Shorthair,Mix,0,1,,Young,Normal,11/13/2020 10:11 AM,Clinic,Spay,,,11/13/2020 11:08 AM,11/13/2020 11:08 AM,Clinic Out,Other,,
0,Domestic Shorthair,Mix,1,1,6.0,Young,Normal,11/13/2020 10:11 AM,Clinic,Spay,,,11/13/2020 11:08 AM,11/13/2020 11:08 AM,Clinic Out,Other,,
0,Domestic Shorthair,Mix,0,1,7.0,Young,Normal,11/13/2020 10:11 AM,Clinic,Spay,,,11/13/2020 11:08 AM,11/13/2020 11:08 AM,Clinic Out,Other,,
0,Domestic Shorthair,Mix,1,1,8.0,Young,Normal,11/13/2020 10:28 AM,Transfer In,For Adoption,Ready for Adoption,Shawano Cares About Critters (SCAC),1/27/2021 1:17 PM,1/27/2021 1:17 PM,Transfer Out,To Specific Rescue,For Adoption,Orphan Animal Rescue - OARS
0,Domestic Shorthair,Mix,1,1,8.0,Young,Normal,11/13/2020 10:30 AM,Transfer In,For Adoption,Ready for Adoption,Shawano Cares About Critters (SCAC),2/3/2021 8:18 PM,2/3/2021 8:18 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,8.0,Young,Normal,11/13/2020 10:30 AM,Transfer In,For Adoption,Ready for Adoption,Shawano Cares About Critters (SCAC),1/27/2021 1:17 PM,1/27/2021 1:17 PM,Transfer Out,To Specific Rescue,For Adoption,Orphan Animal Rescue - OARS
0,Domestic Shorthair,Mix,0,1,6.0,Young,Injured,11/13/2020 5:11 PM,Stray,ACO / Police Drop Off,,,2/20/2021 5:25 PM,2/20/2021 5:25 PM,Adoption,Adoption Center,,
1,American Blue Heeler,Mix,1,1,23.0,Adult,Normal,11/19/2020 8:00 AM,Owner/Guardian Surrender,For Adoption,Other,,1/30/2021 3:24 PM,1/30/2021 3:24 PM,Adoption,Adoption Center,,
1,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,0,1,9.0,Young,Normal,11/19/2020 8:46 AM,Owner/Guardian Surrender,For Adoption,Other,,1/22/2021 7:07 PM,1/22/2021 7:07 PM,Adoption,Adoption Center,,
0,Domestic Medium Hair,Mix,1,1,3.0,Young,Normal,11/20/2020 8:58 AM,Owner/Guardian Surrender,For Adoption,Other,,1/25/2021 6:00 PM,1/25/2021 6:00 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,3.0,Baby,Normal,11/18/2020 4:00 PM,Stray,ACO / Police Drop Off,,,12/13/2020 1:12 PM,12/13/2020 1:12 PM,Adoption,Adoption Center,,
1,Shepherd,Mix,1,1,119.0,Adult,Normal,11/22/2020 3:41 PM,Stray,ACO / Police Drop Off,,,1/6/2021 11:42 AM,1/6/2021 11:42 AM,Adoption,Adoption Center,,
0,Domestic Medium Hair,Mix,1,1,9.0,Adult,Normal,11/22/2020 3:53 PM,Owner/Guardian Surrender,For Adoption,Other,,12/19/2020 2:39 PM,12/19/2020 2:39 PM,Adoption,Adoption Center,,
0,Domestic Medium Hair,Mix,0,1,2.0,Baby,Normal,11/22/2020 4:19 PM,Owner/Guardian Surrender,For Adoption,Other,,1/8/2021 6:24 PM,1/8/2021 6:24 PM,Adoption,Adoption Center,,
0,Domestic Medium Hair,Mix,0,1,3.0,Baby,Normal,11/22/2020 4:19 PM,Owner/Guardian Surrender,For Adoption,Other,,1/4/2021 4:33 PM,1/4/2021 4:33 PM,Adoption,Adoption Center,,
0,Domestic Medium Hair,Mix,1,1,3.0,Baby,Normal,11/22/2020 4:19 PM,Owner/Guardian Surrender,For Adoption,Other,,1/26/2021 1:47 PM,1/26/2021 1:47 PM,Adoption,Adoption Center,,
0,Domestic Medium Hair,Mix,1,1,2.0,Baby,Normal,11/22/2020 4:19 PM,Owner/Guardian Surrender,For Adoption,Other,,2/10/2021 7:52 PM,2/10/2021 7:52 PM,Adoption,Adoption Center,,
0,Domestic Medium Hair,Mix,1,1,3.0,Baby,Normal,11/22/2020 4:19 PM,Owner/Guardian Surrender,For Adoption,Other,,1/8/2021 6:46 PM,1/8/2021 6:46 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,2.0,Baby,Normal,11/22/2020 4:19 PM,Owner/Guardian Surrender,For Adoption,Other,,1/18/2021 5:42 PM,1/18/2021 5:42 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,2.0,Baby,Normal,11/22/2020 4:19 PM,Owner/Guardian Surrender,For Adoption,Other,,1/25/2021 5:48 PM,1/25/2021 5:48 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,2.0,Baby,Normal,11/22/2020 4:19 PM,Owner/Guardian Surrender,For Adoption,Other,,1/2/2021 2:37 PM,1/2/2021 2:37 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,7.0,Young,Normal,11/27/2020 10:21 AM,Clinic,Neuter,,,11/27/2020 10:34 AM,11/27/2020 10:34 AM,Clinic Out,Vaccinations,,
0,Domestic Medium Hair,Mix,1,1,3.0,Young,Normal,11/27/2020 11:58 AM,Clinic,Neuter,,,11/27/2020 12:00 PM,11/27/2020 12:00 PM,Clinic Out,Other,,
0,Domestic Shorthair,Mix,0,1,3.0,Young,Normal,11/27/2020 12:02 PM,Clinic,Spay,,,11/27/2020 12:04 PM,11/27/2020 12:04 PM,Clinic Out,Other,,
0,Domestic Shorthair,Mix,1,1,84.0,Adult,Normal,11/27/2020 12:33 PM,Clinic,Microchip,,,11/27/2020 12:37 PM,11/27/2020 12:37 PM,Clinic Out,Microchip,,
0,Domestic Shorthair,Mix,1,1,65.0,Adult,Normal,11/27/2020 12:42 PM,Clinic,Microchip,,,11/27/2020 12:47 PM,11/27/2020 12:47 PM,Clinic Out,Microchip,,
0,Domestic Shorthair,Mix,2,0,,Young,Normal,11/29/2020 3:46 PM,Stray,ACO / Police Drop Off,,,11/30/2020 5:14 PM,11/30/2020 5:14 PM,Return to Owner/Guardian,Stray Reclaim,,
0,Domestic Shorthair,Mix,1,1,23.0,Adult,Normal,12/2/2020 12:52 PM,Stray,Public Drop Off,,,3/19/2021 3:13 PM,3/19/2021 3:13 PM,Transfer Out,For Adoption,For Adoption,Orphan Animal Rescue - OARS
0,Domestic Shorthair,Mix,0,1,7.0,Young,Normal,12/2/2020 1:20 PM,Stray,ACO / Police Drop Off,,,1/7/2021 10:08 AM,1/7/2021 10:08 AM,Transfer Out,To Specific Rescue,For Adoption,Oshkosh Area Humane Society #1
1,"Terrier, Rat",Mix,1,1,1.0,Baby,Normal,12/5/2020 2:04 PM,Owner/Guardian Surrender,For Adoption,Other,,1/13/2021 3:11 PM,1/13/2021 3:11 PM,Adoption,Adoption Center,,
1,"Terrier, Rat",Mix,1,1,2.0,Baby,Normal,12/5/2020 2:04 PM,Owner/Guardian Surrender,For Adoption,Other,,1/22/2021 6:13 PM,1/22/2021 6:13 PM,Adoption,Adoption Center,,
1,"Terrier, Rat",Mix,1,1,2.0,Baby,Normal,12/5/2020 2:04 PM,Owner/Guardian Surrender,For Adoption,Other,,2/8/2021 4:37 PM,2/8/2021 4:37 PM,Adoption,Adoption Center,,
1,"Terrier, Rat",Mix,0,1,2.0,Baby,Normal,12/5/2020 2:04 PM,Owner/Guardian Surrender,For Adoption,Other,,1/7/2021 4:18 PM,1/7/2021 4:18 PM,Adoption,Adoption Center,,
1,"Terrier, Rat",Mix,0,1,2.0,Baby,Normal,12/5/2020 2:04 PM,Owner/Guardian Surrender,For Adoption,Other,,2/1/2021 1:36 PM,2/1/2021 1:36 PM,Adoption,Adoption Center,,
1,Border Collie,Mix,1,1,2.0,Baby,Normal,12/5/2020 2:04 PM,Owner/Guardian Surrender,For Adoption,Other,,1/26/2021 1:34 PM,1/26/2021 1:34 PM,Adoption,Adoption Center,,
1,Border Collie,Mix,1,1,2.0,Baby,Normal,12/5/2020 2:04 PM,Owner/Guardian Surrender,For Adoption,Other,,1/17/2021 6:25 PM,1/17/2021 6:25 PM,Adoption,Adoption Center,,
1,Border Collie,Mix,0,1,2.0,Baby,Normal,12/5/2020 2:04 PM,Owner/Guardian Surrender,For Adoption,Other,,1/2/2021 12:44 PM,1/2/2021 12:44 PM,Adoption,Adoption Center,,
1,Border Collie,Mix,0,1,2.0,Baby,Normal,12/5/2020 2:04 PM,Owner/Guardian Surrender,For Adoption,Other,,1/13/2021 2:29 PM,1/13/2021 2:29 PM,Adoption,Adoption Center,,
1,Border Collie,Mix,0,1,2.0,Baby,Normal,12/5/2020 2:04 PM,Owner/Guardian Surrender,For Adoption,Other,,1/19/2021 3:57 PM,1/19/2021 3:57 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,2.0,Baby,Normal,12/7/2020 1:40 PM,Owner/Guardian Surrender,For Adoption,Found/Can't Keep,,12/30/2020 6:08 PM,12/30/2020 6:08 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,2.0,Baby,Normal,12/7/2020 1:40 PM,Owner/Guardian Surrender,For Adoption,Found/Can't Keep,,12/30/2020 6:08 PM,12/30/2020 6:08 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,6.0,Baby,Normal,12/8/2020 11:32 AM,Owner/Guardian Surrender,For Adoption,Too Many Pets,,1/17/2021 5:37 PM,,Died,Ill,,
0,Domestic Shorthair,Mix,1,1,6.0,Baby,Normal,12/8/2020 11:32 AM,Owner/Guardian Surrender,For Adoption,Too Many Pets,,2/25/2021 6:10 PM,2/25/2021 6:10 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,23.0,Young,Normal,12/7/2020 2:26 PM,Stray,ACO / Police Drop Off,,,3/14/2021 2:45 PM,3/14/2021 2:45 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,7.0,Young,Normal,12/14/2020 9:57 AM,Stray,Public Drop Off,,,2/25/2021 6:10 PM,2/25/2021 6:10 PM,Adoption,Adoption Center,,
1,Border Collie,Mix,1,1,4.0,Baby,Normal,12/16/2020 4:48 PM,Owner/Guardian Surrender,For Adoption,Other,,1/29/2021 6:55 PM,1/29/2021 6:55 PM,Adoption,Adoption Center,,
0,Domestic Medium Hair,Mix,1,1,3.0,Baby,Normal,12/20/2020 2:49 PM,Owner/Guardian Surrender,For Adoption,Found/Can't Keep,,3/12/2021 3:22 PM,3/12/2021 3:22 PM,Adoption,Adoption Center,,
